adult,backdrop_path,domestic_gross,domestic_openening,duration_minutes,genre_ids,id,imdb_id,international_gross,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,worldwide_gross
False,/hdFIdXwS8FSN2wIsuotjW1mshI0.jpg,,,82.0,"[16, 35, 12, 10751]",912649,tt23063732,,en,Saving Bikini Bottom: The Sandy Cheeks Movie,"When Bikini Bottom is scooped from the ocean, scientific squirrel Sandy Cheeks and her pal SpongeBob SquarePants saddle up for Texas to save their town.",256.363,/30YnfZdMNIV7noWLdvmcJS0cbnQ.jpg,2024-08-02 00:00:00,Saving Bikini Bottom: The Sandy Cheeks Movie,False,6.6,31,
False,/uXDwP5qPhuRyPpQ7WkLbE6t2z5W.jpg,,,108.0,"[35, 28, 80]",912649,tt14257582,,en,Wolfs,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",236.567,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,2024-09-20 00:00:00,Wolfs,False,6.608,715,
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,678815482.0,257698183.0,149.0,"[12, 28, 878]",912649,tt4154756,1373599557.0,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",217.982,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25 00:00:00,Avengers: Infinity War,False,8.2,29689,2052415039.0
False,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,28767189.0,727327.0,142.0,"[18, 80]",912649,tt0111161,541480.0,en,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",204.287,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,1994-09-23 00:00:00,The Shawshank Redemption,False,8.707,27118,29332133.0
False,/wT6VntXcyNupAJG3qzjm59Y1duV.jpg,,,109.0,"[28, 12, 35, 10751, 878]",912649,tt18259086,,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",232.849,/mDutmUUMp6wHCourGln9DLQh6Az.jpg,2024-12-20 00:00:00,Sonic the Hedgehog 3,False,0.0,0,
False,/okVLmXL5y18dfN2R4ufMZEGaeCd.jpg,1171487.0,420902.0,105.0,"[28, 80, 53, 18]",912649,tt28259207,759212.0,hi,किल,"When an army commando finds out his true love is engaged against her will, he boards a New Dehli-bound train in a daring quest to derail the arranged marriage. But when a gang of knife-wielding thieves begin to terrorize innocent passengers on his train, the commando takes them on himself in a death-defying kill-spree to save those around him — turning what should have been a typical commute into an adrenaline-fueled thrill ride.",234.04,/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg,2024-07-04 00:00:00,Kill,False,7.153,245,1930699.0
False,/cX3Vs8pVD2FbFuFPkF7OMgswmq7.jpg,,,94.0,"[27, 53, 28]",912649,tt20222202,,en,You're Killing Me,"Eden goes to a coveted 'Heaven and Hell' party, hoping to get a letter of recommendation to an elite university from the wealthy parents of her classmate, but the party quickly turns into a fight for her life.",240.57,/tAnwQKYkRlXS6Lgaq5XQ7JqS58x.jpg,,You're Killing Me,False,5.806,31,
False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,574934330.0,146361865.0,92.0,"[16, 10751, 12, 14, 35]",912649,tt6718170,787632659.0,en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",198.358,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05 00:00:00,The Super Mario Bros. Movie,False,7.6,9126,1362566989.0
False,/iafs5DG5fGq7ef0acl3xlX4BFrs.jpg,,,,"[18, 10770]",912649,tt32355576,,fr,Un père idéal,"Michel, the jovial owner of the only café in a small Normandy town, sees his life turned upside down when his teenage daughter is murdered. The community has his back but soon rumor spreads and Michel is singled out. From the ideal father, he becomes the ideal culprit.",212.351,/4xJd3uwtL1vCuZgEfEc8JXI9Uyx.jpg,,An Ideal Father,False,6.3,99,
False,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,381593754.0,120663589.0,140.0,"[16, 28, 12, 878]",912649,tt9362722,309230984.0,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",218.297,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31 00:00:00,Spider-Man: Across the Spider-Verse,False,8.357,6943,690824738.0
False,/igtm12Wy9EUlxFeyb4v8bRyuYSY.jpg,,,146.0,"[28, 80, 18, 53]",912649,tt31158592,,th,Bangkok Breaking: ฝ่านรกเมืองเทวดา,"When a dedicated rescue worker inadvertently gets caught up in the kidnapping plot of a mogul's tween daughter, he must save her from the clutches of rival gangs hunting them down with unpredictable dangers around every corner.",236.041,/6VeDn4oIeUK4XwjWGWMb6qvMImQ.jpg,,Bangkok Breaking: Heaven and Hell,False,6.6,42,
False,/p9uplKCEPJq4xGJPJJV46KW1dsA.jpg,23932392.0,232615.0,108.0,"[10749, 18, 35]",912649,tt27131358,4982858.0,en,We Live in Time,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",212.988,/bZU0YDWUYuaufxfJNYNitiESD3s.jpg,2024-10-10 00:00:00,We Live in Time,False,8.1,47,28915250.0
False,/8y9mgkTlaEUAtjrHr9akapFd6hQ.jpg,,,121.0,"[27, 9648, 36]",912649,tt29141112,54259.0,de,Des Teufels Bad,"In 1750 Austria, a deeply religious woman named Agnes has just married her beloved, but her mind and heart soon grow heavy as her life becomes a long list of chores and expectations. Day after day, she is increasingly trapped in a murky and lonely path leading to evil thoughts, until the possibility of committing a shocking act of violence seems like the only way out of her inner prison.",247.137,/ycoXsJomPmPjtCfNweM0UWiTkPY.jpg,2024-07-17 00:00:00,The Devil's Bath,False,6.8,54,54259.0
False,/wh1IhMWkW7u5c5bkzSGFylF9G8r.jpg,,,88.0,"[28, 80, 53]",912649,tt6549510,,en,Kill 'em All 2,"Phillip and Suzanne are retired from the spy game, living peacefully off the grid. That's until their whereabouts are discovered by Vlad, the vengeful brother of their target from the first film.",263.088,/hgA5hN3NjNNSTXYOmAI6KNKOzbp.jpg,,Kill 'em All 2,False,6.709,122,
False,/xOMo8BRK7PfcJv9JCnx7s5hj0PX.jpg,282144358.0,82505391.0,166.0,"[878, 12]",912649,tt15239678,432300000.0,en,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",225.983,/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg,2024-02-28 00:00:00,Dune: Part Two,False,8.153,5580,714444358.0
False,/dn3gbDpXPSwC6saMJOHkCiFA9jn.jpg,,,91.0,"[14, 12, 10751, 35]",912649,tt20202136,,en,Descendants: The Rise of Red,"After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.",216.021,/8fYluTtB3b3HKO7KQa5tzrvGaps.jpg,2024-07-12 00:00:00,Descendants: The Rise of Red,False,7.0,363,
False,/tqSg1hHiSWhHAhnjDhhevaFGsP0.jpg,5491.0,2963.0,119.0,"[28, 18]",912649,tt20113412,725740.0,en,The Convert,"Munro, a soldier turned lay preacher, comes to New Zealand to minister to the first British colonists, but he is converted by the powerful chief Maianui to serve a different purpose.",256.492,/e5ZqqPlhKstzB4geibpZh38w7Pq.jpg,2024-03-14 00:00:00,The Convert,False,6.2,93,731231.0
False,/sLp1vdiIQoLgLYsOb9ebDbBYB7D.jpg,,,94.0,"[12, 35, 14, 28]",912649,tt29195603,,fr,Loups-Garous,"When an old card game comes to life, a family jumps back in time to a medieval village where they must unmask werewolves to secure their return home.",183.832,/uL1dR0L65GZgy3h2gvZcxDu0bRG.jpg,,Family Pack,False,5.7,288,
False,/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,186090535.0,12429515.0,102.0,"[16, 12, 14, 35, 10751]",912649,tt3915174,295667128.0,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",199.252,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07 00:00:00,Puss in Boots: The Last Wish,False,8.2,7734,481757663.0
False,/rijaG2Z2XEeIUfWUn4fzmzTVCuK.jpg,,,130.0,"[18, 9648, 53, 14, 37]",912649,tt27717667,,es,Pedro Páramo,"A man searches for his father, Pedro Páramo, in a town doomed by violence and the fury of a frustrated love.",221.22,/5yPy1HAPsH7pfEQFqBMhH3ZFBdX.jpg,,Pedro Páramo,False,6.4,34,
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,684075767.0,134100226.0,192.0,"[878, 12, 28]",912649,tt1630029,1636174514.0,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",181.127,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14 00:00:00,Avatar: The Way of Water,False,7.619,11894,2320250281.0
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,718732821.0,126707459.0,130.0,"[28, 18]",912649,tt1745960,776963471.0,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",176.431,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-20 00:00:00,Top Gun: Maverick,False,8.202,9185,1495696292.0
False,/dokxGcoM0of5YmGirhe77MH2TxC.jpg,,,,"[12, 10402]",1280655,,,en,VIRGO,Three young people recall the story of how they got into trouble.,201.22,/woUv6BNxjxXQZmL91C8m6Qk8JKg.jpg,2021-04-14,VIRGO,False,7.833,3,
False,/UJje4GZglCtC8ZtYY8T4jj1RHm.jpg,,,90.0,"[18, 10749]",912649,tt0101548,,it,La carne,"A beautiful film which is basically about a man, a piano player, who meets and falls in love with a beautiful and voluptuous woman, who, by some strange procedure, leaves the man unable to move but with a permanent priapism! After some time he becomes sick of it and she relieves his paralysis. Eventually she gets bored and decides to leave, but he can't take it because he loves her…",201.235,/quhlqvkeRZN6tZrDSfJ41en6CDs.jpg,,The Flesh,False,5.3,47,
False,/pVUwUheFj5tLfzZg6EiFMasnMME.jpg,,,,"[18, 10749]",912649,tt28510079,,es,Culpa tuya,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,190.653,/6kYDG8Imfhph2duBYZeYksHgx7L.jpg,,Culpa Tuya,False,0.0,0,
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,356461711.0,90440272.0,95.0,"[16, 10751, 12, 18, 35]",912649,tt2096673,502609564.0,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",195.123,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-10 00:00:00,Inside Out,False,7.912,21918,859076254.0
False,/hU1Q9YVzdYhokr8a9gLywnSUMlN.jpg,,,,"[16, 12, 28, 14, 10751]",912649,tt29259099,,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Hesperia, is a superhero. Ladybug and Cat Noir will have to help Hesperia counter the attacks of their evil doubles and prevent them from seizing the Butterfly's Miraculous. Can our heroes also help Hesperia make Shadybug and Claw Noir better people?",195.246,/7Md3nuV0ZprBTnkdR3OrUCEsrSP.jpg,,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",False,7.2,510,
False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,136381073.0,302393.0,175.0,"[18, 80]",912649,tt0068646,113960911.0,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",204.838,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-15 00:00:00,The Godfather,False,8.69,20594,250342198.0
False,/sjC29cgm4qZAnpOJQbYKCxDCcra.jpg,6725687.0,3665664.0,84.0,"[27, 878, 53]",912649,tt24577462,6252071.0,en,Afraid,Curtis Pike and his family are selected to test a new home device: a digital assistant called AIA. AIA observes the family's behaviors and begins to anticipate their needs. And she can – and will – make sure nothing – and no one – gets in her family's way.,181.713,/y1oqFJPAYu7qLMz9Rv1FBoDboff.jpg,2024-08-28 00:00:00,Afraid,False,6.173,251,12977758.0
False,/x2RS3uTcsJJ9IfjNPcgDmukoEcQ.jpg,319372078.0,47211490.0,178.0,"[12, 14, 28]",912649,tt0120737,568114112.0,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",180.376,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-19 00:00:00,The Lord of the Rings: The Fellowship of the Ring,False,8.4,25127,888120042.0
False,/kjby7cr8JnIPkfqMGKutOFrM2at.jpg,173585516.0,31126882.0,,"[35, 10751, 12]",912649,tt0104431,185409334.0,en,Home Alone 2: Lost in New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",187.469,/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,1992-11-20 00:00:00,Home Alone 2: Lost in New York,False,6.746,9507,358994850.0
False,/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,93745329.0,191232.0,76.0,"[14, 16, 10751]",912649,tt0107688,14041640.0,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",201.57,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-15 00:00:00,The Nightmare Before Christmas,False,7.842,9491,107798585.0
False,/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,116896576.0,16849640.0,100.0,"[16, 10751, 14]",912649,tt0327597,68952667.0,en,Coraline,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",173.472,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05 00:00:00,Coraline,False,7.892,8046,185860104.0
False,/1eoCL8fPUZKlho03XVeNzZ3nlds.jpg,6217733.0,3030437.0,102.0,"[27, 9648, 878]",912649,tt12349832,462663.0,en,Cuckoo,"After reluctantly moving to the German Alps with her father and his new family, Gretchen discovers that their new town hides sinister secrets, as she's plagued by strange noises and frightening visions of a woman pursuing her.",189.89,/lDsMtziGyBEWZFxu2k20YRMJ4hS.jpg,2024-08-08 00:00:00,Cuckoo,False,5.706,170,6680396.0
False,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,102427862.0,32512804.0,113.0,"[28, 9648, 878, 53]",912649,tt1790864,245891999.0,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",191.044,/ode14q7WtDugFDp78fo9lCsmay9.jpg,2014-09-11 00:00:00,The Maze Runner,False,7.189,16945,348319861.0
False,/vGZHjvyAcmD1mHg5kLwITCgh74U.jpg,125067.0,76473.0,85.0,"[16, 18, 10749, 14]",912649,tt17382524,1243739.0,ja,夏へのトンネル、さよならの出口,"Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside.",210.952,/5AGA6pbBKXZTI8k1c6odx30JuQR.jpg,2023-07-14 00:00:00,"The Tunnel to Summer, the Exit of Goodbyes",False,7.7,168,1368806.0
False,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,187131806.0,73817950.0,169.0,"[28, 53, 80]",912649,tt10366206,253048469.0,en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",183.184,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22 00:00:00,John Wick: Chapter 4,False,7.731,6491,440180275.0
False,/brnfCYyz8EMbBrHgmh8sCwBi5i1.jpg,2129768.0,284776.0,118.0,"[27, 53, 28]",912649,tt5700672,90634431.0,ko,부산행,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",175.105,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,2016-07-20 00:00:00,Train to Busan,False,7.756,7407,92767524.0
False,/tRS6jvPM9qPrrnx2KRp3ew96Yot.jpg,369345583.0,134008624.0,176.0,"[80, 9648, 53]",912649,tt1877830,402973732.0,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",169.317,/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01 00:00:00,The Batman,False,7.7,10269,772319315.0
False,/mgY8An5qVCgLh97KOWeJVJarskL.jpg,166167230.0,85171450.0,125.0,"[18, 10749, 53]",912649,tt2322441,403484237.0,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",155.96,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,2015-02-11 00:00:00,Fifty Shades of Grey,False,5.885,11718,569651467.0
False,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,291710957.0,65556312.0,143.0,"[12, 10751, 14]",912649,tt0363771,453302158.0,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",174.313,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07 00:00:00,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.133,10571,745013115.0
False,/AowNXLFNKWDRYBKHLsgTK0T7Bxf.jpg,,,98.0,"[28, 35, 80]",912649,tt30217143,,sv,Strul,"Wrongfully convicted of murder, a clumsy electronics salesman faces police corruption and criminal conspiracies in an attempt to prove his innocence.",202.431,/ildbg7ho14EHbt1fZWAkgqIyPqy.jpg,,Trouble,False,6.812,117,
False,/oOv2oUXcAaNXakRqUPxYq5lJURz.jpg,534987076.0,158411483.0,152.0,"[18, 28, 80, 53]",912649,tt0468569,474016819.0,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",171.714,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16 00:00:00,The Dark Knight,False,8.517,32858,1009053678.0
False,/9juRmk8QjcsUcbrevVu5t8VZy5G.jpg,336023.0,145212.0,126.0,"[28, 12, 80, 53]",912649,tt20316748,16775098.0,cn,九龍城寨之圍城,"In 1980s Hong Kong, troubled youth Chan Lok-kwun, a mainland refugee, struggles to survive in the Kowloon Walled City by joining underground fights. Betrayed by crime boss Mr. Big while trying to buy a fake ID, he steals drugs from him and seeks refuge in the Walled City, where he encounters Cyclone, a compassionate yet authoritative crime lord.",198.531,/h0tunBO4tMjvKVVG7fXqHgwOr5C.jpg,2024-05-01 00:00:00,Twilight of the Warriors: Walled In,False,6.623,215,17111121.0
False,/AjTodtZJlQxycfRPktnUTpknblv.jpg,,,87.0,"[16, 12, 35, 10751]",912649,tt29258548,1358036.0,en,Gracie & Pedro: Pets to the Rescue,"Family frenemies, Gracie and Pedro, must put their differences aside, embarking on a thrilling quest packed with perilous escapades in order to reunite with their owners.",181.796,/1agSI7NGvagr720za8XAubtqUoB.jpg,2024-05-22 00:00:00,Gracie & Pedro: Pets to the Rescue,False,7.0,26,1358036.0
False,/3nhnRUTge3depmgTN3Fjax6DbO1.jpg,,,102.0,[35],912649,tt28102880,11227393.0,fr,Maison de retraite 2,"As the Lino Vartan shelter, which takes orphans and seniors in, has to shut down for health issues, Milann has no choice but to accept the invitation of a retirement home in the south of France.",218.373,/9LfutB4uv1w6H2td1F6Hw7HpAym.jpg,2024-02-14 00:00:00,Oldies But Goodies,False,5.359,46,11227393.0
False,/7ks7A3mAO7twDOvBVE4cR8LaIM8.jpg,1855384.0,1043969.0,91.0,"[16, 28, 18]",912649,tt28671146,12436177.0,ja,劇場版ブルーロック -EPISODE 凪-,"""That's a hassle."" That was second-year high schooler Nagi Seishirou's favorite phrase as he lived his dull life. Until Mikage Reo, a classmate who dreamed of winning the World Cup, discovered Nagi's hidden skill, inspiring him to play soccer and share his outstanding talent. One day, Nagi Seishiro receives an invitation to the mysterious Blue Lock Project. What awaits him there is an encounter with the finest strikers assembled from across the country. Nagi's dream of becoming the best, alongside Mikage Reo, will take this prodigy to a world he's never known.",191.234,/ae434jM5NG2kKX1rRkG5giMhpPI.jpg,2024-04-19 00:00:00,BLUE LOCK THE MOVIE -EPISODE NAGI-,False,7.247,93,14291561.0
False,/r7K6Xt0RX4Mw0cAbZVw5cyb1Tux.jpg,224543292.0,75388688.0,132.0,"[28, 12, 14]",912649,tt9376612,207700000.0,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,129.784,/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,2021-09-01 00:00:00,Shang-Chi and the Legend of the Ten Rings,False,7.545,9361,432243292.0
False,,,,,"[16, 35, 28]",912649,tt0422875,,ja,おいら女蛮,"Does being the only guy in an all girl school sound like paradise? It might be, if the girls knew you were a guy, but to stay in school teenage pervert Banji can't let can't let anyone find out his chromosomes don't match. Banji's status conscious parents want him to go to a good school, but not enough to spend the money on a good co-ed school. Now, in addition to studying math and science, Banji has to learn how to put on a bra and makeup. His life has become a living hell. Not only is he at the bottom of the social pecking order, he must also got to conceal his inner-masculinity from the pretty classmate girl who's stolen his heart while avoiding the female bullies who threaten to expose his less-than-feminine charms in the locker room.",118.942,/rWEykM1thLhYee6mK25fGLXyO14.jpg,,Delinquent in Drag,False,4.0,6,
False,/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,255138261.0,54724334.0,144.0,"[28, 12, 14]",912649,tt2310332,707063077.0,en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",156.961,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10 00:00:00,The Hobbit: The Battle of the Five Armies,False,7.323,14212,962253946.0
False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,268349831.0,42347760.0,90.0,"[16, 35, 14, 12, 10751]",912649,tt0126029,220279678.0,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",174.534,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-16 00:00:00,Shrek,False,7.743,17073,488629509.0
False,/4cp40IyTpFfsT2IKpl0YlUkMBIR.jpg,10643274.0,550503.0,139.0,"[18, 10749, 35]",912649,tt28607951,9128366.0,en,Anora,"Anora, a young sex worker from Brooklyn, gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as the parents set out for New York to get the marriage annulled.",161.037,/xXz6ScxPlLRzL3MtzceNY52Neuq.jpg,2024-10-16 00:00:00,Anora,False,7.4,239,19771640.0
False,/vc4tQ9WYPnZhd5j8jsIyKAPXZpx.jpg,,,93.0,"[18, 10749]",912649,tt29585672,,tl,Tuhog,"Abie mourns after the death of Michael. She finds solace from her supposedly soon-to-be father-in-law, Roldan, and starts falling for him. But when Michael returns, their world turns upside down.",163.57,/1JFMtEk1GRLoCegrcwxkK2XfHcK.jpg,,Tuhog,False,7.0,2,
False,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,272242291.0,67572855.0,85.0,"[16, 10751, 35, 14]",912649,tt2709692,267779471.0,en,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,190.951,/1Bc9VNd9CIHIyJtPKFqSQzrXWru.jpg,2018-11-07 00:00:00,The Grinch,False,6.86,3890,540029016.0
False,/sLp1vdiIQoLgLYsOb9ebDbBYB7D.jpg,,,94.0,"[12, 35, 14, 28]",912649,tt29195603,,fr,Loups-Garous,"When an old card game comes to life, a family jumps back in time to a medieval village where they must unmask werewolves to secure their return home.",183.832,/uL1dR0L65GZgy3h2gvZcxDu0bRG.jpg,,Family Pack,False,5.7,287,
