adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/cCBdL7v7msKHE0T5lPbaAY8GTJ5.jpg,[27],231001,en,All Hallows' Eve,"While watching two children on Halloween night, a babysitter finds an old VHS tape in the kids' trick or treat bag. The tape features three tales of terror, all linked together by a murderous clown.",225.135,/bSe8CBqK8HkbP6sqZWzcJfQV9Ci.jpg,2013-10-29,All Hallows' Eve,False,5.7,508
False,/9GzQ4bT6gdeq4fKMrzpJLwx40sI.jpg,"[878, 53, 27]",1042657,en,Latency,"When professional gamer Hana, who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind – or controlling it.",249.272,/oeSUxCFa0LFsExzTvuz2wjaObyU.jpg,2024-06-14,Latency,False,5.5,30
False,/2vFuG6bWGyQUzYS9d69E5l85nIz.jpg,"[878, 12, 28]",667538,en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",228.486,/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,2023-06-06,Transformers: Rise of the Beasts,False,7.3,4591
False,/Al127H6f1RXpESdg0MGNL2g8mzO.jpg,"[16, 35, 878]",1359227,en,LEGO Marvel Avengers: Mission Demolition,"A young, aspiring hero and superhero fan inadvertently unleashes a powerful new villain looking to rid the world of the Avengers.",244.841,/k3LGf9afqmUZiAJ9nffBinpOhOI.jpg,2024-10-17,LEGO Marvel Avengers: Mission Demolition,False,6.9,53
False,/z7eV3zAAfQ4XVyKd61ymywZaSB3.jpg,"[27, 53, 18]",1288998,es,1978,"During the World Cup final between Argentina and Holland, in times of military dictatorship, a group of torturers kidnap a group of young people. What begins as an inhumane interrogation turns into hell: the wrong group has been kidnapped.",273.13,/zn7oyy7KTlC01XD3pUn82V9Od0P.jpg,2024-10-16,1978,False,5.5,2
False,/hdFIdXwS8FSN2wIsuotjW1mshI0.jpg,"[16, 35, 12, 10751]",831815,en,Saving Bikini Bottom: The Sandy Cheeks Movie,"When Bikini Bottom is scooped from the ocean, scientific squirrel Sandy Cheeks and her pal SpongeBob SquarePants saddle up for Texas to save their town.",256.363,/30YnfZdMNIV7noWLdvmcJS0cbnQ.jpg,2024-10-18,Saving Bikini Bottom: The Sandy Cheeks Movie,False,6.6,31
False,/uXDwP5qPhuRyPpQ7WkLbE6t2z5W.jpg,"[35, 28, 80]",877817,en,Wolfs,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",236.567,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,2024-09-20,Wolfs,False,6.608,715
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",217.982,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.2,29689
False,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,"[18, 80]",278,en,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",204.287,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,1994-09-23,The Shawshank Redemption,False,8.707,27118
False,/wT6VntXcyNupAJG3qzjm59Y1duV.jpg,"[28, 12, 35, 10751, 878]",939243,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",232.849,/mDutmUUMp6wHCourGln9DLQh6Az.jpg,2024-12-19,Sonic the Hedgehog 3,False,0.0,0
False,/okVLmXL5y18dfN2R4ufMZEGaeCd.jpg,"[28, 80, 53, 18]",1160018,hi,किल,"When an army commando finds out his true love is engaged against her will, he boards a New Dehli-bound train in a daring quest to derail the arranged marriage. But when a gang of knife-wielding thieves begin to terrorize innocent passengers on his train, the commando takes them on himself in a death-defying kill-spree to save those around him — turning what should have been a typical commute into an adrenaline-fueled thrill ride.",234.04,/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg,2024-07-03,Kill,False,7.153,245
False,/cX3Vs8pVD2FbFuFPkF7OMgswmq7.jpg,"[27, 53, 28]",975022,en,You're Killing Me,"Eden goes to a coveted 'Heaven and Hell' party, hoping to get a letter of recommendation to an elite university from the wealthy parents of her classmate, but the party quickly turns into a fight for her life.",240.57,/tAnwQKYkRlXS6Lgaq5XQ7JqS58x.jpg,2023-04-07,You're Killing Me,False,5.806,31
False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,"[16, 10751, 12, 14, 35]",502356,en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",198.358,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,The Super Mario Bros. Movie,False,7.6,9126
False,/iafs5DG5fGq7ef0acl3xlX4BFrs.jpg,"[18, 10770]",1219685,fr,Un père idéal,"Michel, the jovial owner of the only café in a small Normandy town, sees his life turned upside down when his teenage daughter is murdered. The community has his back but soon rumor spreads and Michel is singled out. From the ideal father, he becomes the ideal culprit.",212.351,/4xJd3uwtL1vCuZgEfEc8JXI9Uyx.jpg,2024-04-21,An Ideal Father,False,6.3,99
False,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,"[16, 28, 12, 878]",569094,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",218.297,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,False,8.357,6943
False,/igtm12Wy9EUlxFeyb4v8bRyuYSY.jpg,"[28, 80, 18, 53]",1337309,th,Bangkok Breaking: ฝ่านรกเมืองเทวดา,"When a dedicated rescue worker inadvertently gets caught up in the kidnapping plot of a mogul's tween daughter, he must save her from the clutches of rival gangs hunting them down with unpredictable dangers around every corner.",236.041,/6VeDn4oIeUK4XwjWGWMb6qvMImQ.jpg,2024-09-26,Bangkok Breaking: Heaven and Hell,False,6.6,42
False,/p9uplKCEPJq4xGJPJJV46KW1dsA.jpg,"[10749, 18, 35]",1100099,en,We Live in Time,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",212.988,/bZU0YDWUYuaufxfJNYNitiESD3s.jpg,2024-10-10,We Live in Time,False,8.1,47
False,/8y9mgkTlaEUAtjrHr9akapFd6hQ.jpg,"[27, 9648, 36]",931944,de,Des Teufels Bad,"In 1750 Austria, a deeply religious woman named Agnes has just married her beloved, but her mind and heart soon grow heavy as her life becomes a long list of chores and expectations. Day after day, she is increasingly trapped in a murky and lonely path leading to evil thoughts, until the possibility of committing a shocking act of violence seems like the only way out of her inner prison.",247.137,/ycoXsJomPmPjtCfNweM0UWiTkPY.jpg,2024-03-08,The Devil's Bath,False,6.8,54
False,/wh1IhMWkW7u5c5bkzSGFylF9G8r.jpg,"[28, 80, 53]",1215162,en,Kill 'em All 2,"Phillip and Suzanne are retired from the spy game, living peacefully off the grid. That's until their whereabouts are discovered by Vlad, the vengeful brother of their target from the first film.",263.088,/hgA5hN3NjNNSTXYOmAI6KNKOzbp.jpg,2024-09-24,Kill 'em All 2,False,6.709,122
False,/xOMo8BRK7PfcJv9JCnx7s5hj0PX.jpg,"[878, 12]",693134,en,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",225.983,/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg,2024-02-27,Dune: Part Two,False,8.153,5580
False,/dn3gbDpXPSwC6saMJOHkCiFA9jn.jpg,"[14, 12, 10751, 35]",974262,en,Descendants: The Rise of Red,"After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.",216.021,/8fYluTtB3b3HKO7KQa5tzrvGaps.jpg,2024-07-11,Descendants: The Rise of Red,False,7.0,363
False,/tqSg1hHiSWhHAhnjDhhevaFGsP0.jpg,"[28, 18]",1066262,en,The Convert,"Munro, a soldier turned lay preacher, comes to New Zealand to minister to the first British colonists, but he is converted by the powerful chief Maianui to serve a different purpose.",256.492,/e5ZqqPlhKstzB4geibpZh38w7Pq.jpg,2024-03-14,The Convert,False,6.2,93
False,/sLp1vdiIQoLgLYsOb9ebDbBYB7D.jpg,"[12, 35, 14, 28]",1091181,fr,Loups-Garous,"When an old card game comes to life, a family jumps back in time to a medieval village where they must unmask werewolves to secure their return home.",183.832,/uL1dR0L65GZgy3h2gvZcxDu0bRG.jpg,2024-10-22,Family Pack,False,5.7,288
False,/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,"[16, 12, 14, 35, 10751]",315162,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",199.252,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,Puss in Boots: The Last Wish,False,8.2,7734
False,/rijaG2Z2XEeIUfWUn4fzmzTVCuK.jpg,"[18, 9648, 53, 14, 37]",1069387,es,Pedro Páramo,"A man searches for his father, Pedro Páramo, in a town doomed by violence and the fury of a frustrated love.",221.22,/5yPy1HAPsH7pfEQFqBMhH3ZFBdX.jpg,2024-09-12,Pedro Páramo,False,6.4,34
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",181.127,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.619,11894
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",176.431,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-21,Top Gun: Maverick,False,8.202,9185
False,/dokxGcoM0of5YmGirhe77MH2TxC.jpg,"[12, 10402]",1280655,en,VIRGO,Three young people recall the story of how they got into trouble.,201.22,/woUv6BNxjxXQZmL91C8m6Qk8JKg.jpg,2021-04-14,VIRGO,False,7.833,3
False,/UJje4GZglCtC8ZtYY8T4jj1RHm.jpg,"[18, 10749]",72808,it,La carne,"A beautiful film which is basically about a man, a piano player, who meets and falls in love with a beautiful and voluptuous woman, who, by some strange procedure, leaves the man unable to move but with a permanent priapism! After some time he becomes sick of it and she relieves his paralysis. Eventually she gets bored and decides to leave, but he can't take it because he loves her…",201.235,/quhlqvkeRZN6tZrDSfJ41en6CDs.jpg,1991-05-09,The Flesh,False,5.3,47
False,/pVUwUheFj5tLfzZg6EiFMasnMME.jpg,"[18, 10749]",1156593,es,Culpa tuya,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,190.653,/6kYDG8Imfhph2duBYZeYksHgx7L.jpg,2024-12-26,Culpa Tuya,False,0.0,0
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",195.123,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,Inside Out,False,7.912,21918
False,/hU1Q9YVzdYhokr8a9gLywnSUMlN.jpg,"[16, 12, 28, 14, 10751]",1147400,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Hesperia, is a superhero. Ladybug and Cat Noir will have to help Hesperia counter the attacks of their evil doubles and prevent them from seizing the Butterfly's Miraculous. Can our heroes also help Hesperia make Shadybug and Claw Noir better people?",195.246,/7Md3nuV0ZprBTnkdR3OrUCEsrSP.jpg,2023-10-21,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",False,7.2,510
False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,"[18, 80]",238,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",204.838,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,The Godfather,False,8.69,20594
False,/sjC29cgm4qZAnpOJQbYKCxDCcra.jpg,"[27, 878, 53]",1062215,en,Afraid,Curtis Pike and his family are selected to test a new home device: a digital assistant called AIA. AIA observes the family's behaviors and begins to anticipate their needs. And she can – and will – make sure nothing – and no one – gets in her family's way.,181.713,/y1oqFJPAYu7qLMz9Rv1FBoDboff.jpg,2024-08-28,Afraid,False,6.173,251
False,/x2RS3uTcsJJ9IfjNPcgDmukoEcQ.jpg,"[12, 14, 28]",120,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",180.376,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,False,8.4,25127
False,/kjby7cr8JnIPkfqMGKutOFrM2at.jpg,"[35, 10751, 12]",772,en,Home Alone 2: Lost in New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",187.469,/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,1992-11-15,Home Alone 2: Lost in New York,False,6.746,9507
False,/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,"[14, 16, 10751]",9479,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",201.57,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,False,7.842,9491
False,/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,"[16, 10751, 14]",14836,en,Coraline,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",173.472,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,Coraline,False,7.892,8046
False,/1eoCL8fPUZKlho03XVeNzZ3nlds.jpg,"[27, 9648, 878]",869291,en,Cuckoo,"After reluctantly moving to the German Alps with her father and his new family, Gretchen discovers that their new town hides sinister secrets, as she's plagued by strange noises and frightening visions of a woman pursuing her.",189.89,/lDsMtziGyBEWZFxu2k20YRMJ4hS.jpg,2024-08-02,Cuckoo,False,5.706,170
False,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",191.044,/ode14q7WtDugFDp78fo9lCsmay9.jpg,2014-09-10,The Maze Runner,False,7.189,16945
False,/vGZHjvyAcmD1mHg5kLwITCgh74U.jpg,"[16, 18, 10749, 14]",916192,ja,夏へのトンネル、さよならの出口,"Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside.",210.952,/5AGA6pbBKXZTI8k1c6odx30JuQR.jpg,2022-09-09,"The Tunnel to Summer, the Exit of Goodbyes",False,7.7,168
False,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,"[28, 53, 80]",603692,en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",183.184,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22,John Wick: Chapter 4,False,7.731,6491
False,/brnfCYyz8EMbBrHgmh8sCwBi5i1.jpg,"[27, 53, 28]",396535,ko,부산행,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",175.105,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,2016-07-20,Train to Busan,False,7.756,7407
False,/tRS6jvPM9qPrrnx2KRp3ew96Yot.jpg,"[80, 9648, 53]",414906,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",169.317,/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01,The Batman,False,7.7,10269
False,/mgY8An5qVCgLh97KOWeJVJarskL.jpg,"[18, 10749, 53]",216015,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",155.96,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,2015-02-11,Fifty Shades of Grey,False,5.885,11718
False,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,"[12, 10751, 14]",411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",174.313,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.133,10571
False,/AowNXLFNKWDRYBKHLsgTK0T7Bxf.jpg,"[28, 35, 80]",1210794,sv,Strul,"Wrongfully convicted of murder, a clumsy electronics salesman faces police corruption and criminal conspiracies in an attempt to prove his innocence.",202.431,/ildbg7ho14EHbt1fZWAkgqIyPqy.jpg,2024-10-02,Trouble,False,6.812,117
False,/oOv2oUXcAaNXakRqUPxYq5lJURz.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",171.714,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16,The Dark Knight,False,8.517,32858
False,/9juRmk8QjcsUcbrevVu5t8VZy5G.jpg,"[28, 12, 80, 53]",923667,cn,九龍城寨之圍城,"In 1980s Hong Kong, troubled youth Chan Lok-kwun, a mainland refugee, struggles to survive in the Kowloon Walled City by joining underground fights. Betrayed by crime boss Mr. Big while trying to buy a fake ID, he steals drugs from him and seeks refuge in the Walled City, where he encounters Cyclone, a compassionate yet authoritative crime lord.",198.531,/h0tunBO4tMjvKVVG7fXqHgwOr5C.jpg,2024-04-23,Twilight of the Warriors: Walled In,False,6.623,215
False,/AjTodtZJlQxycfRPktnUTpknblv.jpg,"[16, 12, 35, 10751]",1207830,en,Gracie & Pedro: Pets to the Rescue,"Family frenemies, Gracie and Pedro, must put their differences aside, embarking on a thrilling quest packed with perilous escapades in order to reunite with their owners.",181.796,/1agSI7NGvagr720za8XAubtqUoB.jpg,2024-05-01,Gracie & Pedro: Pets to the Rescue,False,7.0,26
False,/3nhnRUTge3depmgTN3Fjax6DbO1.jpg,[35],1083300,fr,Maison de retraite 2,"As the Lino Vartan shelter, which takes orphans and seniors in, has to shut down for health issues, Milann has no choice but to accept the invitation of a retirement home in the south of France.",218.373,/9LfutB4uv1w6H2td1F6Hw7HpAym.jpg,2024-02-14,Oldies But Goodies,False,5.359,46
False,/7ks7A3mAO7twDOvBVE4cR8LaIM8.jpg,"[16, 28, 18]",1104844,ja,劇場版ブルーロック -EPISODE 凪-,"""That's a hassle."" That was second-year high schooler Nagi Seishirou's favorite phrase as he lived his dull life. Until Mikage Reo, a classmate who dreamed of winning the World Cup, discovered Nagi's hidden skill, inspiring him to play soccer and share his outstanding talent. One day, Nagi Seishiro receives an invitation to the mysterious Blue Lock Project. What awaits him there is an encounter with the finest strikers assembled from across the country. Nagi's dream of becoming the best, alongside Mikage Reo, will take this prodigy to a world he's never known.",191.234,/ae434jM5NG2kKX1rRkG5giMhpPI.jpg,2024-04-19,BLUE LOCK THE MOVIE -EPISODE NAGI-,False,7.247,93
False,/r7K6Xt0RX4Mw0cAbZVw5cyb1Tux.jpg,"[28, 12, 14]",566525,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,129.784,/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,2021-09-01,Shang-Chi and the Legend of the Ten Rings,False,7.545,9361
False,,"[16, 35, 28]",324568,ja,おいら女蛮,"Does being the only guy in an all girl school sound like paradise? It might be, if the girls knew you were a guy, but to stay in school teenage pervert Banji can't let can't let anyone find out his chromosomes don't match. Banji's status conscious parents want him to go to a good school, but not enough to spend the money on a good co-ed school. Now, in addition to studying math and science, Banji has to learn how to put on a bra and makeup. His life has become a living hell. Not only is he at the bottom of the social pecking order, he must also got to conceal his inner-masculinity from the pretty classmate girl who's stolen his heart while avoiding the female bullies who threaten to expose his less-than-feminine charms in the locker room.",118.942,/rWEykM1thLhYee6mK25fGLXyO14.jpg,1992-08-21,Delinquent in Drag,False,4.0,6
False,/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,"[28, 12, 14]",122917,en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",156.961,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10,The Hobbit: The Battle of the Five Armies,False,7.323,14212
False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,"[16, 35, 14, 12, 10751]",808,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",174.534,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,Shrek,False,7.743,17073
False,/4cp40IyTpFfsT2IKpl0YlUkMBIR.jpg,"[18, 10749, 35]",1064213,en,Anora,"Anora, a young sex worker from Brooklyn, gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as the parents set out for New York to get the marriage annulled.",161.037,/xXz6ScxPlLRzL3MtzceNY52Neuq.jpg,2024-10-11,Anora,False,7.4,239
False,/vc4tQ9WYPnZhd5j8jsIyKAPXZpx.jpg,"[18, 10749]",1188808,tl,Tuhog,"Abie mourns after the death of Michael. She finds solace from her supposedly soon-to-be father-in-law, Roldan, and starts falling for him. But when Michael returns, their world turns upside down.",163.57,/1JFMtEk1GRLoCegrcwxkK2XfHcK.jpg,2023-11-03,Tuhog,False,7.0,2
False,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,"[16, 10751, 35, 14]",360920,en,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,190.951,/1Bc9VNd9CIHIyJtPKFqSQzrXWru.jpg,2018-11-08,The Grinch,False,6.86,3890
False,/sLp1vdiIQoLgLYsOb9ebDbBYB7D.jpg,"[12, 35, 14, 28]",1091181,fr,Loups-Garous,"When an old card game comes to life, a family jumps back in time to a medieval village where they must unmask werewolves to secure their return home.",183.832,/uL1dR0L65GZgy3h2gvZcxDu0bRG.jpg,2024-10-22,Family Pack,False,5.7,287
False,/ulxlhYuVYzDNwnLt49AYjwUUowZ.jpg,[35],1362961,es,Intercambiadas,"One enchanted night, during a meteor shower, young Sebastián made a heartfelt wish: for his loving nanny, Lupe, to become his mother, for her warmth and care were what he longed for, unlike his busy mother, Paola. The stars listened, and in their mysterious way, granted his wish, exchanging the roles of the two women, leading to a whimsical adventure full of unexpected laughs and heartwarming chaos.",180.09,/AnvUGHyV21rJOG9KyJojJNHg3nA.jpg,2024-09-27,Intercambiadas,False,8.045,22
False,/p0nHE2iqzYRNbuLO54Ekp9m3BkS.jpg,[18],1181068,id,Ipar Adalah Maut,Nisa and Aris' initially happy household shakes when Nisa's younger sibling comes to live with them.,135.696,/lebILB4XqI60dUkJWYYsnaTm24D.jpg,2024-06-13,Ipar Adalah Maut,False,6.8,10
False,/tl3WVdgrDQK70tSVHMAd59XxR3j.jpg,"[10749, 35]",1290287,en,Hot Frosty,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?",209.416,/uxn8xD43cHrTxiS9qXjAkezRyGt.jpg,2024-11-12,Hot Frosty,False,6.763,57
