,id,overview,popularity,release_date,title,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,runtime,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,domestic,international,worldwide
878,8329,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,37.248,2007-11-23,[REC],7.211,4374,1500000,"Horror, Mystery",tt1038988,"Filmax, Castelao Productions, Canal+ España, TVE, ICO",Spain,78,One witness. One camera.,"日本語, Español",,,762445.0,1953834.0,5260264.0,23420830.0,1066600.0,7136991.0,0.0,32511655.0,32511655.0
879,812037,"One summer, a French teenager who has been living with his mother in the city moves in with his estranged father’s family in the countryside, where he clashes with his stepmother.",41.04,2023-09-13,Last Summer,6.0,183,0,Drama,tt14550346,SBS Productions,"France, Norway",104,,Français,31170.0,174977.0,9040.0,43838.0,355328.0,870144.0,,,174977.0,913982.0,1088959.0
880,169917,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,60.602,2014-09-18,A Walk Among the Tombstones,6.3,2782,28000000,"Crime, Drama, Mystery, Thriller",tt0365907,"Traveling Picture Show Company, Jersey Films, Free State Pictures, Exclusive Media, Cross Creek Pictures, 1984 Private Defense Contractors, Da Vinci Media Ventures, Double Feature Films",United States of America,114,Some people are afraid of all the wrong things,English,12758780.0,26307600.0,3871697.0,8312859.0,7440507.0,19818307.0,1338750.0,4395618.0,26307600.0,32526784.0,58834384.0
881,398978,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",35.25,2019-11-01,The Irishman,7.605,6769,159000000,"Crime, Drama, History",tt1302006,"Tribeca Productions, Sikelia Productions, Winkler Films",United States of America,209,His story changed history,"English, Italiano, Latin, Español",,,79082.0,263797.0,48755.0,705056.0,,,0.0,968853.0,968853.0
882,17379,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",43.179,2006-01-13,Last Holiday,7.2,733,45000000,"Adventure, Comedy, Drama",tt0408985,"Paramount Pictures, ImageMovers",United States of America,112,She always thought she was somebody special... and she was.,"English, Français",12806188.0,38399961.0,107355.0,246525.0,1116107.0,3594392.0,0.0,1210968.0,38399961.0,5051885.0,43451846.0
883,1035982,"A group of cold case investigators stay at the Carmichael Manor, site of the grisly and unsolved murders of the Carmichael family back in the eighties. After four nights, the group was never heard from again. What is discovered on their footage is even more disturbing than anything found on the Hell House tapes.",43.132,2023-10-24,Hell House LLC Origins: The Carmichael Manor,6.433,104,0,"Horror, Mystery",tt22796890,"Cognetti Films, Marlyous' Boys",United States of America,98,Every story has an origin.,English,,,,,11393.0,11393.0,,,0.0,11393.0,11393.0
884,107,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",43.123,2000-09-01,Snatch,7.8,8981,10000000,"Crime, Comedy",tt0208092,SKA Films,United Kingdom,103,Stealin' stones and breakin' bones.,"English, Pусский",27932.0,30328156.0,0.0,2838620.0,699950.0,17688484.0,,,30328156.0,53229716.0,83557872.0
885,171424,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",43.089,2013-09-08,The Green Inferno,5.7,1422,5000000,"Adventure, Horror",tt2403021,"Sobras International Pictures, Worldview Entertainment, Dragonfly Entertainment, BH Tilt","Canada, Chile, United States of America",100,Fear will eat you alive.,English,3520626.0,7192291.0,362983.0,4513856.0,484099.0,960302.0,,,7192291.0,5474158.0,12666449.0
886,68724,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",43.063,2013-08-07,Elysium,6.5,8770,115000000,"Science Fiction, Action, Drama, Thriller",tt1535108,"TriStar Pictures, MRC, QED International, Alphacore, Genre Films",United States of America,109,He can save us all.,English,29807393.0,93050117.0,20347860.0,53050613.0,22420857.0,79035129.0,6339216.0,23278484.0,93050117.0,193090583.0,286140700.0
887,1246,"His Wife is dead and his Son hates him, but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.",43.053,2006-12-20,Rocky Balboa,6.872,3440,24000000,Drama,tt0479143,"Metro-Goldwyn-Mayer, Columbia Pictures, Revolution Studios, Chartoff-Winkler Productions",United States of America,102,It ain't over 'til it's over.,English,12158168.0,70270943.0,3893169.0,14922776.0,19884541.0,60748498.0,0.0,9986803.0,70270943.0,85658077.0,155929020.0
888,949423,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",43.029,2022-09-16,Pearl,7.267,1907,1000000,"Horror, Drama",tt18925334,"A24, Little Lamb Productions",United States of America,102,An X-traordinary origin story.,"English, Deutsch",3128427.0,9423445.0,68326.0,189713.0,234332.0,234332.0,,,9423445.0,424045.0,9847490.0
889,138832,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,42.964,2013-08-07,We're the Millers,6.8,8826,37000000,"Comedy, Crime",tt1723121,"New Line Cinema, Newman/Tooley Films, Bad Version, Slap Happy Productions, Heyday Films, BenderSpink, Warner Bros. Pictures","United Kingdom, United States of America",110,If anyone asks.,English,26419396.0,150394119.0,6489663.0,30419070.0,13880091.0,67815390.0,2525188.0,11632262.0,150394119.0,119600000.0,269994119.0
890,461130,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",42.925,2019-12-06,Code 8,6.3,1969,15000000,"Science Fiction, Action, Crime",tt6259380,"Colony Pictures, The Fyzz, Lane E Productions, XYZ Films, Blue Ice Pictures, Téléfilm Canada, Collective Pictures","Canada, United Kingdom, United States of America",99,Fear is the most dangerous power,English,,,5203.0,6911.0,93194.0,150298.0,,,0.0,157209.0,157209.0
891,71676,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",42.909,2011-12-10,Ghost Rider: Spirit of Vengeance,5.0,3758,57000000,"Action, Fantasy, Thriller",tt1071875,"Columbia Pictures, Crystal Sky Pictures, Michael De Luca Productions, Hyde Park Entertainment, Arad Productions, Image Nation Abu Dhabi, Marvel Entertainment","United Arab Emirates, United States of America",96,He rides again.,English,22115334.0,51774002.0,14625795.0,27165939.0,12561922.0,28720107.0,5906283.0,21712323.0,51774002.0,80789928.0,132563930.0
892,370464,"The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor.",42.849,2016-01-08,The Masked Saint,5.5,81,0,"Crime, Action",tt3103166,"Ridgerock Entertainment Group, P23 Entertainment",United States of America,111,Husband. Pastor. Hero.,English,123839.0,182695.0,,,,,,,182695.0,0.0,182695.0
893,774531,"This is the extraordinary true story of Trudy Ederle, the first woman to successfully swim the English Channel. Through the steadfast support of her older sister and supportive trainers, she overcame adversity and the animosity of a patriarchal society to rise through the ranks of the Olympic swimming team and complete the 21-mile trek from France to England.",42.843,2024-05-31,Young Woman and the Sea,7.89,273,0,"History, Drama",tt5177114,"Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,129,Defy the odds.,English,500000.0,500000.0,,,81725.0,81725.0,,,500000.0,81725.0,581725.0
894,872906,"An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion.",42.804,2023-09-07,Jawan,7.161,248,36150000,"Action, Crime, Thriller",tt15354916,Red Chillies Entertainment,India,169,,हिन्दी,6124963.0,15198530.0,302460.0,599108.0,6286905.0,12701406.0,,,15198530.0,13300514.0,28499044.0
895,10588,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",42.746,2003-11-21,The Cat in the Hat,5.3,1640,109000000,"Comedy, Adventure, Family, Fantasy",tt0312528,"Universal Pictures, DreamWorks Pictures, Imagine Entertainment, Brian Grazer Productions",United States of America,81,Don't mess with the hat.,English,38329160.0,101149285.0,122674.0,2115127.0,3399550.0,19845541.0,0.0,3834141.0,101149285.0,32811256.0,133960541.0
896,9444,"Ten years after she was separated from her family, an eighteen-year-old orphan with vague memories of the past sets out to Paris in hopes of reuniting with her grandmother. She is accompanied by two con men, who intend to pass her off as the Grand Duchess Anastasia to the Dowager Empress for a reward.",42.689,1997-11-20,Anastasia,7.616,5236,53000000,"Animation, Family, Fantasy, Adventure",tt0118617,"Fox Animation Studios, The Big Gun Project, 20th Century Fox",United States of America,94,Discover the adventure behind the greatest mystery of our time.,"English, Pусский, Français",120541.0,58406347.0,,,,,,,58406347.0,81398001.0,139804348.0
897,152584,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",42.587,2013-10-09,Blue Is the Warmest Color,7.088,4548,4300000,"Romance, Drama",tt2278871,"Wild Bunch, SCOPE Pictures, Quat'sous Films, France 2 Cinéma, RTBF, Alcatraz Films, Vértigo Films","Belgium, France, Spain",180,,"Français, English",100316.0,2199787.0,75771.0,622174.0,3833297.0,16142179.0,166665.0,832349.0,2199787.0,17596702.0,19796489.0
898,890771,"Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature.",42.58,2023-04-26,The Black Demon,6.0,630,0,"Thriller, Drama, Horror",tt10279472,"Mucho Mas Media, Silk Mass, The Avenue Entertainment, Highland Film Group","United States of America, Mexico, Dominican Republic",101,Nature bites back.,"English, Español",,,644970.0,1362440.0,273462.0,1288474.0,485500.0,509292.0,0.0,3446755.0,3446755.0
899,1053592,"After being implicated in a terrorist attack, Santi, a taxi driver, is taken hostage by one of the perpetrators.",42.569,2023-09-15,All the Names of God,6.4,116,0,"Drama, Action, Thriller",tt20420538,"Tripictures, Second Gen Pictures, Wanda Visión, TVE, TeleMadrid",Spain,105,,Español,,,,,302346.0,1068798.0,247787.0,277521.0,0.0,1346319.0,1346319.0
900,1200978,"A retired boxer will return to the ring to face his greatest rival, relying on his daughter, his friends and a famous trainer who will teach him to see the sport from new perspectives.",42.545,2024-05-16,V de Víctor,7.286,21,0,Comedy,tt29453608,"BTF Media, AF Films, Star Distribution","Spain, Mexico",102,,Español,,,,,,,168579.0,168579.0,0.0,168579.0,168579.0
901,539885,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,42.511,2020-07-02,Ava,5.833,2555,0,"Action, Thriller, Crime",tt8784956,"Freckle Films, Voltage Pictures, Vertical Entertainment",United States of America,96,Kill. Or be killed.,"Deutsch, English, Français",170349.0,497747.0,349748.0,746477.0,354788.0,2049559.0,,,497747.0,2796036.0,3293783.0
902,324668,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,42.508,2016-07-27,Jason Bourne,6.4,5661,120000000,"Action, Thriller",tt4196776,"The Kennedy/Marshall Company, Captivate Entertainment, Pearl Street Films, Perfect World Pictures","China, United States of America",123,You know his name,English,59215365.0,162434410.0,31372793.0,76654966.0,30066501.0,94658701.0,4327743.0,11545566.0,162434410.0,253050504.0,415484914.0
903,357096,"Jennifer Hills is still tormented by the brutal sexual assault she endured years ago. She’s changed identities and cities, reluctantly joining a support group where she begins to piece together a new life. But when her new friend’s murderer goes free and the tales of serial rapists haunt her, Jennifer will hunt down the men responsible and do what the system won’t – make them pay for their crimes in the most horrific ways imaginable. Only this time, no jury may be able to save her.",42.468,2015-10-01,I Spit on Your Grave III: Vengeance Is Mine,5.762,943,0,"Horror, Thriller",tt4530884,CineTel Films,United States of America,91,This Time It Gets Even More Brutal.,English,,,44021.0,111089.0,18603.0,33572.0,,,0.0,144661.0,144661.0
904,1215185,"Basque Country, Spain, late nineties. A young policewoman manages to infiltrate the ruthless terrorist gang ETA.",42.386,2024-10-11,Undercover,6.824,17,0,"Drama, Crime, Thriller",tt29270150,"Bowfinger, Movistar+, Esto También Pasará, Atresmedia, EiTB, Beta Fiction Spain, Film Factory",Spain,119,8 years in the bowels of ETA,"euskera, Español",,,,,1293843.0,6801080.0,,,0.0,6801080.0,6801080.0
905,68735,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",42.352,2016-05-25,Warcraft,6.38,6745,160000000,"Action, Adventure, Fantasy",tt0803096,"Legendary Pictures, Universal Pictures, Atlas Entertainment, Blizzard Entertainment, Tencent Pictures, Fuji Television Network, dentsu, Huayi Brothers Pictures, Taihe Entertainment, China Film Group Corporation","Canada, China, Japan, United States of America",123,Two worlds. One home.,English,24166110.0,47365290.0,25297134.0,59763084.0,31240599.0,84901481.0,8227299.0,18686378.0,47365290.0,391683624.0,439048914.0
906,1000837,"In the early 1970s, the military dictatorship in Brazil reaches its height. The Paiva Family - Rubens, Eunice, and their five children - live in a beachside house in Rio, open to all their friends. One day, Rubens is taken for questioning and does not return.",42.315,2024-09-19,I’m Still Here,9.0,47,0,Drama,tt14961016,"VideoFilmes, MACT Productions, RT Features, ARTE France Cinéma, Conspiração Filmes, Globoplay","Brazil, France",137,,Português,,,,,,,1300000.0,4100000.0,0.0,4100000.0,4100000.0
907,347201,"The spirited Boruto Uzumaki, son of Seventh Hokage Naruto, is a skilled ninja who possesses the same brashness and passion his father once had. However, the constant absence of his father, who is busy with his Hokage duties, puts a damper on Boruto's fire. He ends up meeting his father's friend Sasuke, and requests to become... his apprentice!? The curtain on the story of the new generation rises!",42.309,2015-08-07,Boruto: Naruto the Movie,7.456,1557,0,"Adventure, Action, Animation, Comedy, Fantasy",tt4618398,"Pierrot, Aniplex, Bandai Namco Entertainment, Bandai, dentsu, Shueisha, TV Tokyo, TOHO",Japan,95,Forge your own path.,日本語,380419.0,919651.0,3891193.0,21836076.0,69687.0,69687.0,144258.0,144394.0,919651.0,37442797.0,38362448.0
908,531219,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",42.306,2020-10-26,Roald Dahl's The Witches,6.4,2797,0,"Family, Comedy, Fantasy",tt0805647,"ImageMovers, Warner Bros. Pictures, Necropia Entertainment, Esperanto Filmoj","Mexico, United Kingdom, United States of America",106,They're real!,English,0.0,203571.0,4240946.0,16089451.0,2008904.0,6216771.0,917387.0,4231997.0,203571.0,29100000.0,29303571.0
909,795774,"A party in Tel Aviv, Israel. Danny is looking for Max to share that she is pregnant with his child; but Max has just started a new relationship with Avishag whose rough sexual fantasy he is trying to make come true.",42.299,2022-06-08,All Eyes Off Me,5.0,9,0,Drama,tt14043818,,Israel,88,,עִבְרִית,,,,,483.0,1356.0,,,0.0,1356.0,1356.0
910,959604,"Raised in a troublesome neighbourhood, local rebellious teenager Clotaire falls for his schoolmate Jackie, charmed by her fearless spirit and sharp wit. As powerful first love blossoms between the two, rampant gang violence entices him into a much darker path and ultimately destroys all they have built when he is charged with a crime he didn’t commit. After many years apart, now leading profoundly different lives, the star-crossed lovers discover that every path they’ve taken leads them back together, but will love triumph over Clotaire's quest for revenge?",42.288,2024-10-16,Beating Hearts,7.7,373,37315205,"Romance, Crime",tt27490099,"Trésor Films, Chi-Fou-Mi Productions, StudioCanal, Cool Industrie, France 2 Cinéma, Artémis Productions, Proximus, VOO & Be tv","Belgium, France",166,,Français,,,,,5679642.0,27189464.0,,,0.0,27189464.0,27189464.0
911,585245,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",42.235,2021-11-10,Clifford the Big Red Dog,7.2,1721,64000000,"Family, Adventure, Comedy, Fantasy, Animation",tt2397461,"Paramount Pictures, Entertainment One, New Republic Pictures, Scholastic Entertainment, Kerner Entertainment Company","Canada, United States of America",97,Adventure has never been bigger.,English,16627491.0,48947356.0,355167.0,7428184.0,2600140.0,46566189.0,264637.0,3415049.0,48947356.0,58400000.0,107347356.0
912,464052,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,42.221,2020-12-16,Wonder Woman 1984,6.429,8398,200000000,"Action, Adventure, Fantasy",tt7126948,"Warner Bros. Pictures, The Stone Quarry, DC Films, Atlas Entertainment",United States of America,151,A new era of wonder begins.,English,16701957.0,46801036.0,14864304.0,54749087.0,2932158.0,16230717.0,3385283.0,13181986.0,46801036.0,122800000.0,169601036.0
913,109428,"Mia, a drug addict, is determined to kick the habit. To that end, she asks her brother, David, his girlfriend, Natalie and their friends Olivia and Eric to accompany her to their family's remote forest cabin to help her through withdrawal. Eric finds a mysterious Book of the Dead at the cabin and reads aloud from it, awakening an ancient demon. All hell breaks loose when the malevolent entity possesses Mia.",42.204,2013-04-05,Evil Dead,6.6,4586,17000000,Horror,tt1288558,"TriStar Pictures, FilmDistrict, Ghost House Pictures",United States of America,91,The most terrifying film you will ever experience.,"English, Cymraeg",25775847.0,54239856.0,3196662.0,8421001.0,9470787.0,25476848.0,1969710.0,7116723.0,54239856.0,43303096.0,97542952.0
914,916728,"An elite trio of astronauts aboard a years-long, possibly compromised mission to Saturn's moon Titan, gears up for a highly dangerous slingshot manoeuvre that will either catapult them to Titan or into deep space.",42.2,2024-08-30,Slingshot,6.1,84,0,"Science Fiction, Thriller",tt12616480,"Astral Pictures, Bluestone Entertainment, Filmsquad, Széchenyi Funds, Bleecker Street, WME Independent","Hungary, United States of America",109,Some fears are darker than space.,English,491796.0,735738.0,33418.0,55094.0,20414.0,27447.0,,,735738.0,82541.0,818279.0
915,916728,"An elite trio of astronauts aboard a years-long, possibly compromised mission to Saturn's moon Titan, gears up for a highly dangerous slingshot manoeuvre that will either catapult them to Titan or into deep space.",36.843,2024-08-30,Slingshot,6.1,84,0,"Science Fiction, Thriller",tt12616480,"Astral Pictures, Bluestone Entertainment, Filmsquad, Széchenyi Funds, Bleecker Street, WME Independent","Hungary, United States of America",109,Some fears are darker than space.,English,491796.0,735738.0,33418.0,55094.0,20414.0,27447.0,,,735738.0,82541.0,818279.0
916,850165,"The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s. Through tragedy and triumph, under the shadow of their domineering father and coach, the brothers seek larger-than-life immortality on the biggest stage in sports.",48.133,2023-12-21,The Iron Claw,7.538,848,15900000,"History, Drama",tt21064584,"A24, BBC Film, Access Entertainment, House Productions","United Kingdom, United States of America",132,Sons. Brothers. Champions.,English,4868370.0,35070296.0,660451.0,2481729.0,1684800.0,6022841.0,543340.0,1629583.0,35070296.0,10134153.0,45204449.0
917,592350,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation... until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",59.006,2019-12-20,My Hero Academia: Heroes Rising,8.167,1162,0,"Animation, Action, Fantasy, Adventure",tt11107074,"BONES, dentsu, movic, Nippon Television Network Corporation, Shueisha, Sony Music Entertainment, Yomiuri Telecasting Corporation, TOHO",Japan,104,,日本語,5891252.0,13304000.0,2992815.0,15876521.0,40887.0,100894.0,140825.0,689814.0,13304000.0,16667229.0,29971229.0
918,52520,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",58.995,2012-01-19,Underworld: Awakening,6.318,4032,70000000,"Fantasy, Action, Horror",tt1496025,"Screen Gems, Lakeshore Entertainment, Sketch Films, UW4 Productions",United States of America,88,Vengeance Returns,"English, Pусский",25306725.0,62321039.0,14760683.0,32935544.0,13447096.0,34536358.0,6026523.0,19941971.0,62321039.0,97791632.0,160112671.0
919,338970,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",58.964,2018-03-05,Tomb Raider,6.362,7748,94000000,"Action, Adventure, Fantasy",tt1365519,"Square Enix, GK Films, Metro-Goldwyn-Mayer, Warner Bros. Pictures","Japan, United Kingdom, United States of America",118,Her legend begins.,English,23633317.0,58250803.0,9759408.0,35788246.0,16468549.0,58021385.0,5517321.0,11982369.0,58250803.0,216700000.0,274950803.0
920,508439,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",58.902,2020-02-29,Onward,7.7,6104,200000000,"Family, Animation, Adventure, Comedy, Fantasy",tt7146812,"Walt Disney Pictures, Pixar",United States of America,103,Their quest begineth.,English,39119861.0,61555145.0,6838682.0,23754019.0,14693850.0,36466304.0,5841693.0,9867778.0,61555145.0,80384897.0,141940042.0
921,5175,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",53.812,2001-08-03,Rush Hour 2,6.7,4063,90000000,"Action, Comedy, Crime",tt0266915,"New Line Cinema, Roger Birnbaum Productions",United States of America,90,Get ready for a second Rush!,"广州话 / 廣州話, English, 普通话",67408222.0,226164286.0,2197332.0,7452730.0,3701903.0,41336607.0,0.0,5619153.0,226164286.0,121161516.0,347325802.0
922,107846,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",35.812,2013-10-09,Escape Plan,6.725,5109,50000000,"Action, Thriller",tt1211956,"Knightsbridge Entertainment, Summit Entertainment, Atmosphere Entertainment MM, EFO Films, Envision Entertainment, Boies/Schiller Film Group, Lionsgate","United Kingdom, United States of America",115,No one breaks out alone.,"English, Deutsch, العربية, اردو",9885732.0,25135965.0,8276371.0,22391272.0,8974542.0,27138468.0,1720718.0,7843593.0,25135965.0,112192336.0,137328301.0
923,717930,"After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",41.984,2023-05-25,Kandahar,6.827,1021,30000000,"Action, Thriller",tt5761544,"Thunder Road, G-BASE, MBC Studios, Capstone Pictures","United Arab Emirates, United States of America",119,The only thing more dangerous than the mission is the escape.,English,2325388.0,4813132.0,218214.0,299129.0,814018.0,2485651.0,1060820.0,1789399.0,4813132.0,4574179.0,9387311.0
924,290595,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",41.983,2016-04-06,The Huntsman: Winter's War,6.3,4775,115000000,"Action, Adventure, Drama",tt2381991,"Roth Films, Universal Pictures, Perfect World Pictures","China, United States of America",114,The story before Snow White,English,19445035.0,48390190.0,11346290.0,32496882.0,15567990.0,41139958.0,5997493.0,19414425.0,48390190.0,116599148.0,164989338.0
925,13448,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati - a secret, underground organization - after four cardinals are kidnapped on the night of the papal conclave.",41.946,2009-04-23,Angels & Demons,6.7,6750,150000000,"Thriller, Mystery",tt0808151,"Columbia Pictures, Imagine Entertainment, Skylark Productions, Panorama Films","Italy, United States of America",138,The holiest event of our time. Perfect for their return.,"English, Italiano, Latin, Français, Deutsch, 普通话",46204168.0,133375846.0,26576122.0,90164012.0,52703890.0,216632221.0,8048585.0,44609265.0,133375846.0,352554970.0,485930816.0
926,2770,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",41.889,2001-08-10,American Pie 2,6.239,4862,30000000,"Comedy, Romance",tt0252866,"Universal Pictures, Liveplanet, Zide-Perry Productions",United States of America,108,This summer it's all about sticking together.,English,45117985.0,145103595.0,157907.0,8460818.0,17589451.0,89899199.0,0.0,8364948.0,145103595.0,142450000.0,287553595.0
927,1538,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,41.881,2004-08-04,Collateral,7.2,5552,65000000,"Drama, Crime, Thriller",tt0369339,"Paramount Pictures, Parkes/MacDonald Productions, Edge City, DreamWorks Pictures",United States of America,120,It started like any other night.,"Español, English",24701458.0,101005703.0,4595174.0,36307236.0,8290372.0,73882454.0,0.0,9044532.0,101005703.0,119234222.0,220239925.0
928,811634,"When the irritable monkey king visits a temple together with his master Tang Monk, he feels offended because of a trifle and thereupon accidentally destroys a magic tree growing on the sacred ground. This brings an ancient demon king back to life, who promptly kidnaps Tang Monk to take revenge for his long imprisonment. The monkey king and his followers have only three days to not only save their master but also to prevent the demon king from regaining his full powers and destroying the world…",41.831,2021-04-02,The Monkey King: Reborn,7.2,320,20000000,"Animation, Action, Fantasy, Family",tt14391088,星皓影业有限公司,China,95,The final showdown.,普通话,,,1736.0,2635.0,13237.0,14453.0,,,0.0,13017088.0,13017088.0
929,1645,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",41.829,1996-07-24,A Time to Kill,7.376,2498,40000000,"Crime, Drama, Thriller",tt0117913,"Regency Enterprises, Warner Bros. Pictures",United States of America,149,Experience a time you'll never forget.,English,14823159.0,108766007.0,,,,,,,108766007.0,43500000.0,152266007.0
