adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,revenue,runtime,status,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,china_opening,china_gross,domestic,international,worldwide,by_release_opening,by_release_gross,by_region_opening,by_region_gross
False,/kdbLf3aTQsEXqYlH9vA4fzmnSFz.jpg,"[10752, 18, 28]",228150,en,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",101.861,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,2014-10-15,Fury,False,7.539,11891,68000000,"War, Drama, Action",tt2713180,"Columbia Pictures, QED International, LStar Capital, Le Grisbi Productions, Crave Films",United States of America,211817906,135,Released,War never ends quietly.,"English, Deutsch, Español",,,,,,,,,,,85817906.0,126004791.0,211822697.0,0.0,85817906.0,210501637.0,42599.0
False,/1Jpkm9qZcsT0mSyVXgs4VlGjPNI.jpg,"[18, 53, 10752]",16869,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",171.609,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-02,Inglourious Basterds,False,8.219,22185,70000000,"Drama, Thriller, War",tt0361748,"The Weinstein Company, A Band Apart, Zehnte Babelsberg Film","Germany, United States of America",321457747,153,Released,A basterd's work is never done.,"Deutsch, English, Français, Italiano",,,,,,,,,,,120540719.0,200918879.0,321460456.0,0.0,120540719.0,311403031.0,33663.0
False,/3Kzc6V4MWs3RXCmE5DhAYnfWL8F.jpg,"[16, 35, 878]",1239251,en,Megamind vs. the Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",90.203,/1N7terrMeZPwK5qq31MUD0HQ3IG.jpg,2024-03-29,Megamind vs. the Doom Syndicate,False,4.8,140,0,"Animation, Comedy, Science Fiction",tt31122323,DreamWorks Animation Television,United States of America,0,83,Released,"Act like a villain, think like a hero.",English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/w5GX5pzLG1qXLzCWuZapZFj4b7K.jpg,"[18, 36, 10752]",324786,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",168.121,/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,2016-10-07,Hacksaw Ridge,False,8.2,13682,40000000,"Drama, History, War",tt2119532,"Summit Entertainment, Pandemonium, Cross Creek Pictures, Permut Presentations, Vendian Entertainment, Argent Pictures, IM Global, AI Film, Bliss Media, Kylin Pictures, Cosmos Filmed Entertainment","Australia, China, United Kingdom, United States of America",175302354,139,Released,One of the greatest heroes in American history never fired a bullet.,"日本語, English",15190758.0,67209615.0,3863288.0,18812742.0,5152065.0,27774064.0,1788162.0,4642273.0,14442096.0,62124942.0,67209615.0,113354021.0,180563636.0,,,,
False,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,"[35, 53, 18]",496243,ko,기생충,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",128.602,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,2019-05-30,Parasite,False,8.506,18257,11363000,"Comedy, Thriller, Drama",tt6751668,Barunson E&A,South Korea,257591776,133,Released,Act like you own the place.,"English, Deutsch, 한국어/조선말",,,,,,,,,,,53369749.0,208749363.0,262129969.0,0.0,53369749.0,262119112.0,33471.0
False,/xKJTWGvheOMMlTHgrjN18KaD9Ra.jpg,"[27, 53]",1174618,en,Alice in Terrorland,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.",84.865,/5XJGvr8g9jkmN6KUIOQOj2iE6K4.jpg,2023-12-26,Alice in Terrorland,False,6.0,164,0,"Horror, Thriller",tt22398528,"Hello Princess, Lytton Bros. Pictures",United Kingdom,0,77,Released,,English,,,8238.0,15462.0,29131.0,44080.0,416404.0,482267.0,,,0.0,1016707.0,1016707.0,,,,
False,/xxH7s4o2ED9qrGxADOp627Txq7o.jpg,"[16, 12, 10751, 14]",5255,en,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",128.053,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,2004-11-10,The Polar Express,False,6.7,6233,165000000,"Animation, Adventure, Family, Fantasy",tt0338348,"Golden Mean, Playtone, ImageMovers, Castle Rock Entertainment, Shangri-La Entertainment",United States of America,310634054,100,Released,This holiday season... believe.,English,,,,,,,,,,,189528738.0,128697779.0,318321815.0,0.0,189528738.0,307444158.0,45383.0
False,/H5HjE7Xb9N09rbWn1zBfxgI8uz.jpg,"[28, 35, 10749]",746036,en,The Fall Guy,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",132.063,/tSz1qsmSJon0rqjHBxXZmrotuse.jpg,2024-04-24,The Fall Guy,False,7.129,2314,125000000,"Action, Comedy, Romance",tt1684562,"87North Productions, Entertainment 360, Universal Pictures",United States of America,181035480,126,Released,Fall hard.,English,27747035.0,92900355.0,6201442.0,20514433.0,15735502.0,57786017.0,2608144.0,7816451.0,697574.0,1237295.0,92900355.0,88172936.0,181073291.0,,,,
False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",142.219,/92olhXYaIX6lvB8jwFz4OSfPaKq.jpg,2010-03-18,How to Train Your Dragon,False,7.83,12950,165000000,"Fantasy, Adventure, Animation, Family",tt0892769,DreamWorks Animation,United States of America,494879471,98,Released,One adventure will change two worlds,English,,,,,,,,,,,217581231.0,277298240.0,494879860.0,0.0,217581231.0,461450672.0,21669.0
False,/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,"[16, 10751]",38757,en,Tangled,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",107.568,/ym7Kst6a4uodryxqbGOxmewF235.jpg,2010-11-24,Tangled,False,7.606,11414,260000000,"Animation, Family",tt0398286,"Walt Disney Animation Studios, Walt Disney Pictures",United States of America,592461732,100,Released,They're taking adventure to new lengths.,English,,,,,,,,,,,200821936.0,390974084.0,591806017.0,0.0,200821936.0,585393994.0,13019.0
False,/b4vPyaCEP53fVDBj0HqFukICiyk.jpg,"[28, 53]",1154215,fr,Elyas,"Elyas, a former Special Forces soldier who has become paranoid since a mission in Afghanistan, is recruited to ensure the safety of Amina and her daughter Nour, 13 years old, both of whom came from the Middle East for the holidays. As he takes office, Elyas senses something is up.",167.923,/dB6ojZkXfk6JFYaqZTTDUK8wj9O.jpg,2024-07-03,Elyas,False,6.2,35,12460000,"Action, Thriller",tt28336131,"Récifilms, France 2 Cinéma, Orange Studio",France,0,99,Released,,Français,,,,,672924.0,1359330.0,,,,,0.0,1359330.0,1359330.0,,,,
False,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",120.489,/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,2013-12-25,The Wolf of Wall Street,False,8.033,23886,100000000,"Crime, Drama, Comedy",tt0993846,"Red Granite Pictures, Appian Way, Sikelia Productions, EMJAG Productions",United States of America,392000000,180,Released,Earn. Spend. Party.,"English, Français",,,,,,,,,,,116900694.0,289977539.0,407039432.0,0.0,116900694.0,393907794.0,18810.0
False,/jjuDhXlAY7yHc50t8gEZWvlkoEn.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",165.918,/vwFR5WI1RQ1RCxS0cdTbiSgaXJr.jpg,2018-01-17,Fifty Shades Freed,False,6.7,7962,55000000,"Drama, Romance",tt4477536,"Universal Pictures, Michael De Luca Productions, Perfect World Pictures",United States of America,371985018,105,Released,Don't Miss the Climax,English,,,,,,,,,,,100407760.0,271577258.0,371985018.0,0.0,100407760.0,367593654.0,21016.0
False,/ySgY4jBvZ6qchrxKnBg4M8tZp8V.jpg,"[27, 53]",1111873,en,Abigail,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",108.493,/5Uq8P6MPj9Ppsns5t82AiCiUaWE.jpg,2024-04-16,Abigail,False,6.813,1187,28000000,"Horror, Thriller",tt27489557,"Project X Entertainment, Radio Silence Productions, Universal Pictures, Vinson Films",United States of America,42241257,109,Released,Children can be such monsters.,English,10297110.0,25867515.0,537659.0,3395754.0,1858906.0,9891175.0,872540.0,3426583.0,,,25867515.0,16922474.0,42789989.0,,,,
False,/CHTWwOdfHiFWJEBKShPRsqRYIP.jpg,"[28, 18]",16219,en,Gladiator,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",167.094,/w0YjBWVfu689txEXZG3xa4Aev3i.jpg,1992-03-06,Gladiator,False,7.58,337,0,"Action, Drama",tt0104346,"Price Entertainment, Columbia Pictures",United States of America,900000,101,Released,Nobody owns Tommy Riley. Nobody.,English,3305189.0,9223441.0,,,,,,,,,9223441.0,0.0,9223441.0,,,,
False,/cjSB3ZjaMpaa9oHFyeYha3KG0mp.jpg,[35],4248,en,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",100.404,/misUOxijsbV6i5KkJwsEY7bCqFP.jpg,2001-07-04,Scary Movie 2,False,5.8,4613,45000000,Comedy,tt0257106,"Brad Grey Pictures, Gold/Miller Productions, Wayans Bros. Entertainment, Dimension Films","Canada, United States of America",141220678,82,Released,More merciless. More shameless.,English,20503356.0,71308997.0,767021.0,2479700.0,2794779.0,30513065.0,0.0,6994658.0,,,71308997.0,69911681.0,141220678.0,,,,
False,/v9Du2HC3hlknAvGlWhquRbeifwW.jpg,"[28, 12, 53]",539972,en,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",98.095,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,2024-12-11,Kraven the Hunter,False,0.0,0,0,"Action, Adventure, Thriller",tt8790086,"Columbia Pictures, Matt Tolmach Productions, Arad Productions",United States of America,0,127,Post Production,Villains aren't born. They're made.,"English, Pусский",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/7C921eWK06n12c1miRXnYoEu5Yv.jpg,"[12, 28, 14]",166426,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",166.83,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,2017-05-23,Pirates of the Caribbean: Dead Men Tell No Tales,False,6.653,11923,230000000,"Adventure, Action, Fantasy",tt1790809,"Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil",United States of America,795900000,128,Released,All pirates must die.,English,,,,,,,,,,,172558876.0,623363422.0,795922298.0,0.0,172558876.0,768136565.0,7774.0
False,/3bqfwYl2wZSHxLjnVaTgXoZKQ8M.jpg,"[27, 28, 18]",1154864,es,Malditas,"The lives of six girls belong to different worlds although connected to each other through a doll called Molly, whose existence dates back to 1976, when she appeared among the rubble of the great fire of the San Carlos orphanage, in northern Spain",161.1,/nQlq8Dp0DiYbAmybZFwp2JvS2Ml.jpg,2023-10-20,Cursed,False,6.6,31,400000,"Horror, Action, Drama",tt28037410,,Spain,0,60,Released,,Español,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/dEQQy17jnmzENpujFgCmbNaj8Ds.jpg,"[80, 53]",158011,en,The Call,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",166.767,/bpYVSeoaQ8MURmmqnojoMJEUmQj.jpg,2013-03-14,The Call,False,6.8,2853,13000000,"Crime, Thriller",tt1911644,"TriStar Pictures, WWE Studios, Troika Pictures, Stage 6 Films, Amasia Entertainment",United States of America,68572378,94,Released,There are 188 million 911 calls a year. This one made it personal.,English,17118745.0,51872378.0,2397000.0,5074885.0,2225308.0,5715236.0,1560331.0,5910132.0,,,51872378.0,16700253.0,68572631.0,,,,
False,/pKaS8OTLlDJPJh5jZdm8wmFSPYS.jpg,"[18, 27]",185664,ja,団鬼六　修道女縄地獄,A woman gets caught by the wife of her lover which results in a stabbing. Feeling guilty she runs away and joins a nunnery. But she soon discovers that several nuns and a well known author have turned the place into their own personal S&M playground.,123.371,/2jqTCgA6A85RZwycVwwgEuYardv.jpg,1984-05-25,Nun in Rope Hell,False,5.4,17,0,"Drama, Horror",tt0391904,Nikkatsu Corporation,Japan,0,69,Released,"A woman who is blamed, bound and humiliated...",日本語,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/lrtSb1skJayPydZk0OSMAKjBOVe.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",166.169,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,1999-03-31,The Matrix,False,8.2,25608,63000000,"Action, Science Fiction",tt0133093,"Village Roadshow Pictures, Groucho II Film Partnership, Silver Pictures, Warner Bros. Pictures",United States of America,463517383,136,Released,The fight for the future begins.,English,,,,,,,,,,,172076928.0,295359711.0,467840449.0,0.0,172076928.0,186457737.0,42685.0
False,/s6Fc6Dq55XYPL16GMoipJh8MVG4.jpg,[28],1329912,en,Kung Fu Games,"Notorious fighters are trapped in lethal martial arts games by a sadistic magnate. Armed only with their combat skills, they face brutal battles for survival in a deadly kill-or-be-killed showdown.",88.87,/yjDdBBUEBMvyUiVohZ8T7W2IFl6.jpg,2024-08-23,Kung Fu Games,False,6.0,21,0,Action,tt31381457,"Tiger Style Media, McIntosh Films, Topanga Venom Media",,0,94,Released,,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/fe5NMpbgZiYIYNpMBKqp9sbQ2Jy.jpg,"[28, 53]",1024127,en,King of Killers,"Garan is a part of a group of international hitmen who are contracted to take out the most dangerous killer in the world, only to find out that they're the ones being hunted.",91.552,/x5AreOAgkTBzUSL58o4jsYortw2.jpg,2023-09-01,King of Killers,False,6.5,132,0,"Action, Thriller",tt14057604,,"Canada, United States of America",0,91,Released,"In a game of life and death, murder is king.",English,,,57374.0,102544.0,26703.0,33606.0,,,,,0.0,136150.0,136150.0,,,,
False,/4MCKNAc6AbWjEsM2h9Xc29owo4z.jpg,"[80, 28, 53]",866398,en,The Beekeeper,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,123.303,/A7EByudX0eOzlkQ2FIbogzyazm2.jpg,2024-01-08,The Beekeeper,False,7.4,3063,35000000,"Crime, Action, Thriller",tt15314262,"Miramax, Cedar Park Entertainment, Punch Palace Productions","United Kingdom, United States of America",152720535,105,Released,Expose the corruption. Protect the hive.,English,16576007.0,66220535.0,2156702.0,8141102.0,8078769.0,32111179.0,1692368.0,4959282.0,0.0,16300000.0,66220535.0,86500000.0,152720535.0,,,,
False,/7eK8FJr4fqq3J5W2xvlr2GVaep2.jpg,"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",98.705,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20,Twilight,False,6.3,13474,37000000,"Fantasy, Drama, Romance",tt1099212,"Summit Entertainment, Temple Hill Entertainment, Maverick Films, Imprint Entertainment, Goldcrest, Aura Films","United Kingdom, United States of America",393616788,122,Released,"When you can live forever, what do you live for?",English,,,,,,,,,,,193962473.0,214467942.0,408496327.0,0.0,195155091.0,408430415.0,29904.0
False,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,"[10749, 35]",1072790,en,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",111.223,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,2023-12-21,Anyone But You,False,6.955,2186,25000000,"Romance, Comedy",tt26047818,"Olive Bridge Entertainment, Roth-Kirschenbaum Films, SK Global Entertainment, Columbia Pictures",United States of America,214891370,103,Released,They only look like the perfect couple.,English,6000344.0,88319668.0,2165552.0,16605143.0,7510457.0,64446176.0,1438440.0,14775922.0,,,88319668.0,131977531.0,220297199.0,,,,
False,/8fNBsXpgMvqk75SPsZzTmIqSRxY.jpg,"[27, 53]",646683,en,The Exorcism,"A troubled actor begins to unravel while shooting a supernatural horror film, leading his estranged daughter to wonder if he's slipping back into his past addictions or if there's something more sinister at play.",100.778,/ar2h87jlTfMlrDZefR3VFz1SfgH.jpg,2024-05-30,The Exorcism,False,5.1,249,22000000,"Horror, Thriller",tt11240348,"Miramax, Outerbanks Entertainment",United States of America,6354317,96,Released,They were making a cursed movie. They were warned not to. They should have listened.,English,2457041.0,4530418.0,223370.0,486218.0,1238035.0,3113059.0,873751.0,1529745.0,,,4530418.0,5129022.0,9659440.0,,,,
False,/di47xqYMCYpjqwnqNlO17X5qXMX.jpg,"[35, 80]",12153,en,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",92.659,/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,2004-06-23,White Chicks,False,6.956,3988,37000000,"Comedy, Crime",tt0381707,"Columbia Pictures, Revolution Studios, Wayans Bros. Entertainment, Gone North Productions",United States of America,113100000,109,Released,They're going deep undercover.,English,19676748.0,70831760.0,650838.0,8463444.0,2261026.0,25127599.0,0.0,8678070.0,,,70831760.0,42269113.0,113100873.0,,,,
False,/oBIQDKcqNxKckjugtmzpIIOgoc4.jpg,"[28, 10752, 53]",969492,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",99.954,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,2024-02-09,Land of Bad,False,7.268,1121,18000000,"Action, War, Thriller",tt19864802,"Broken Open Pictures, Volition Media Partners, Highland Film Group, Hoodlum Entertainment, R.U. Robot Studios, Moonbow, Gosdom Entertainment, Short Porch Pictures, The Avenue Entertainment","Australia, Czech Republic, United States of America",7021101,113,Released,No man left behind.,English,1840510.0,4620045.0,154894.0,377642.0,431221.0,1167096.0,477318.0,856318.0,,,4620045.0,2401056.0,7021101.0,,,,
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",110.608,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,2009-12-15,Avatar,False,7.6,31467,237000000,"Action, Adventure, Fantasy, Science Fiction",tt0499549,"Dune Entertainment, Lightstorm Entertainment, 20th Century Fox, Ingenious Media","United States of America, United Kingdom",2923706026,162,Released,Enter the world of Pandora.,"English, Español",,,,,,,,,,,785221649.0,2138484377.0,2923706026.0,0.0,785221649.0,2918546148.0,1034.0
False,/uzIGtyS6bbnJzGsPL93WCF1FWm8.jpg,"[12, 28, 14]",1865,en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",126.1,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,2011-05-15,Pirates of the Caribbean: On Stranger Tides,False,6.6,13932,379000000,"Adventure, Action, Fantasy",tt1298650,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company","United Kingdom, United States of America",1045700000,137,Released,Live forever or die trying.,"English, Español",90151958.0,241071802.0,76256044.0,271946970.0,106236551.0,340157164.0,28320965.0,98126689.0,0.0,70000000.0,241071802.0,805649464.0,1046721266.0,,,,
False,/7VEUOEfRzzrQfWddlIyLUKvh6Nf.jpg,"[12, 10751, 14, 10749]",447277,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",110.58,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023-05-18,The Little Mermaid,False,6.3,2916,297000000,"Adventure, Family, Fantasy, Romance",tt5971474,"Walt Disney Pictures, Lucamar Productions, Marc Platt Productions",United States of America,569626289,135,Released,"Watch and you'll see, some day I'll be, part of your world!",English,95578040.0,298172056.0,17764108.0,68519730.0,21913528.0,118739391.0,16185188.0,50974658.0,2509510.0,3744481.0,298172056.0,271454233.0,569626289.0,,,,
False,/vbAIe8DgAfrhkfwK8uiujXQEIoZ.jpg,"[53, 9648, 18, 878]",863873,en,Caddo Lake,"When an 8-year-old girl mysteriously vanishes on Caddo Lake, a series of past deaths and disappearances begin to link together, forever altering a broken family’s history.",89.515,/sv1IoM6xlCdAoOzUmgB9XTnADC.jpg,2024-10-09,Caddo Lake,False,7.3,327,0,"Thriller, Mystery, Drama, Science Fiction",tt15552142,"Blinding Edge Pictures, K Period Media, New Line Cinema",United States of America,0,103,Released,Find your way back.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/aswBReNN2adqTiOBnvh96RCDeJP.jpg,"[28, 80, 18]",959092,fr,Farang,"Sam is a professional boxer about to get released from prison. While on parole, his past catches up with him and he has no choice but to flee. Five years later, he has rebuilt a simple life on an exotic island in Thailand with his wife and her daughter, but when he gets blackmailed by a dangerous local godfather, he must embark on a dangerous drug smuggling mission which results in a tragedy. Now he has only one purpose: to seek merciless vengeance.",97.302,/u9035lysUz3ccloQt0SeIp1Mu8a.jpg,2023-06-28,Mayhem!,False,6.7,164,4920000,"Action, Crime, Drama",tt19319352,"France 2 Cinéma, Same Player, The Ink Connection, Two suns production",France,1500000,99,Released,This ends one way.,"English, Français, ภาษาไทย",6001.0,8510.0,34819.0,66677.0,427258.0,1464145.0,34804.0,34804.0,,,8510.0,1565626.0,1574136.0,,,,
False,/d9Np3GLfXchtPHfiBjIK6ps4BoE.jpg,[27],437342,en,The First Omen,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",85.824,/cIzk6GhxEZuweekGFXWEoAyuaMX.jpg,2024-04-03,The First Omen,False,6.9,914,30000000,Horror,tt5672290,"Phantom Four, 20th Century Studios",United States of America,53845880,119,Released,Create something to fear.,"English, Italiano",8353710.0,20092802.0,2733981.0,7097259.0,3743751.0,11929651.0,3003801.0,10611698.0,,,20092802.0,33753078.0,53845880.0,,,,
False,/ztiFxuG0gC6wQ8y7JZFYbCQyN4Y.jpg,"[16, 10751, 10402, 35]",438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",98.962,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,7.865,4367,85000000,"Animation, Family, Music, Comedy",tt6467266,"Universal Pictures, Illumination",United States of America,408402685,110,Released,Where will your dreams take you?,English,22326230.0,162790990.0,8459217.0,68457903.0,26440004.0,144371510.0,5119560.0,32782282.0,,,162790990.0,245611695.0,408402685.0,,,,
False,/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,"[16, 12, 10751, 35]",269149,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",162.795,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,2016-02-11,Zootopia,False,7.8,16262,150000000,"Animation, Adventure, Family, Comedy",tt2948356,"Walt Disney Animation Studios, Walt Disney Pictures",United States of America,1023784195,109,Released,Welcome to the urban jungle.,English,,,,,,,,,,,341268248.0,684253441.0,1025521689.0,0.0,341268248.0,1020136735.0,10970.0
False,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,"[18, 10749]",370663,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,117.939,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,2017-02-10,Below Her Mouth,False,6.8,1175,0,"Drama, Romance",tt5073620,Serendipity Point Films,Canada,33673,92,Released,Where desire lives,English,,,16834.0,25570.0,3158.0,8103.0,,,,,0.0,33673.0,33673.0,,,,
