id,original_title,popularity,release_date,title,vote_average,vote_count,budget,imdb_id,production_companies,production_countries,runtime,domestic_opening,asia_pacific_opening,europe_middle_east_and_africa_opening,domestic,international,worldwide,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western
912649,Venom: The Last Dance,3197.278,2024-10-22,Venom: The Last Dance,6.5,759,120000000,tt16366836,"Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Hutch Parker Entertainment, Arad Productions",United States of America,109,51012404.0,12669884.0,27725511.0,128094490.0,308500000.0,436594490.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1034541,Terrifier 3,2204.248,2024-10-09,Terrifier 3,6.925,1012,2000000,tt27911000,"Cineverse, Bloody Disgusting, Dark Age Cinema, Fuzz on the Lens Productions, The Coven, BondIt Media Capital",United States of America,125,18928113.0,1201876.0,10667946.0,53981071.0,31395883.0,85376954.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1184918,The Wild Robot,1868.856,2024-09-12,The Wild Robot,8.5,2899,78000000,tt29623480,DreamWorks Animation,United States of America,102,35790150.0,4513231.0,16983417.0,137913995.0,171143000.0,309056995.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
533535,Deadpool & Wolverine,1490.952,2024-07-24,Deadpool & Wolverine,7.7,5465,200000000,tt6263850,"Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment",United States of America,128,211435291.0,54693311.0,76771204.0,636745858.0,701154969.0,1337900827.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
933260,The Substance,1356.547,2024-09-07,The Substance,7.273,2048,17500000,tt17526714,"Working Title Films, Blacksmith","France, United Kingdom",141,3205212.0,871771.0,4017172.0,16235191.0,35228181.0,51463372.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698687,Transformers One,1200.39,2024-09-11,Transformers One,8.1,718,75000000,tt8864596,"Paramount Animation, di Bonaventura Pictures, DeSanto/Murphy Productions, Bay Films, New Republic Pictures, Hasbro Entertainment",United States of America,104,24613970.0,2203752.0,5172121.0,59042233.0,69833933.0,128876166.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845781,Red One,1080.128,2024-10-31,Red One,6.7,125,250000000,tt14948432,"Seven Bucks Productions, The Detective Agency, Chris Morgan Productions, Metro-Goldwyn-Mayer",United States of America,124,32106112.0,3377958.0,10240546.0,33770372.0,51100000.0,84870372.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
945961,Alien: Romulus,1011.771,2024-08-13,Alien: Romulus,7.254,2319,80000000,tt18412256,"20th Century Studios, Scott Free Productions, Brandywine Productions",United States of America,119,42003361.0,13199610.0,19094096.0,105313091.0,245547940.0,350861031.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519182,Despicable Me 4,875.791,2024-06-20,Despicable Me 4,7.1,2173,100000000,tt7510222,"Universal Pictures, Illumination, Universal Pictures Corporation, My Production to prove",United States of America,94,75009210.0,14989191.0,43613664.0,361004205.0,607236505.0,968240710.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022789,Inside Out 2,731.716,2024-06-11,Inside Out 2,7.589,4756,200000000,tt22022452,"Walt Disney Pictures, Pixar",United States of America,97,154201673.0,40492372.0,69418701.0,652980194.0,1045237759.0,1698217953.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1029235,Azrael,755.032,2024-09-27,Azrael,6.122,131,12000000,tt22173666,"C2 Motion Picture Group, Homeless Bob Production, Traffic.","Estonia, United States of America",86,282719.0,78807.0,22246.0,433861.0,236974.0,670835.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580489,Venom: Let There Be Carnage,724.2,2021-09-30,Venom: Let There Be Carnage,6.798,10196,110000000,tt7097896,"Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",United States of America,97,90033210.0,33065048.0,27103518.0,213550366.0,293263498.0,506813864.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
889737,Joker: Folie à Deux,677.855,2024-10-01,Joker: Folie à Deux,5.608,1604,195000000,tt11315808,"Warner Bros. Pictures, Joint Effort, Domain Entertainment",United States of America,138,37678467.0,7115863.0,33411751.0,58300287.0,148100000.0,206400287.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592831,Megalopolis,565.684,2024-09-25,Megalopolis,5.6,442,120000000,tt10128846,"American Zoetrope, Caesar Film",United States of America,138,4007797.0,136977.0,2657724.0,7629085.0,6104957.0,13734042.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
917496,Beetlejuice Beetlejuice,546.919,2024-09-04,Beetlejuice Beetlejuice,7.1,1830,100000000,tt2049403,"Warner Bros. Pictures, Geffen Pictures, Plan B Entertainment, Tim Burton Productions, Domain Entertainment, Tommy Harper Productions",United States of America,105,111003345.0,4413772.0,23459533.0,294037988.0,157000000.0,451037988.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573435,Bad Boys: Ride or Die,511.13,2024-06-05,Bad Boys: Ride or Die,7.5,2347,100000000,tt4919268,"Westbrook, Columbia Pictures, Don Simpson/Jerry Bruckheimer Films, 2.0 Entertainment",United States of America,115,56527324.0,4914615.0,42680302.0,193573217.0,210935853.0,404509070.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
957452,The Crow,440.196,2024-08-21,The Crow,5.86,758,50000000,tt1340094,"Davis Films, Pressman Film, Hassell Free Production, The Electric Shadow Company, 30WEST, Ashland Hill Media Finance, FilmNation Entertainment, Maze Pictures, Occupant Entertainment","France, Germany, United Kingdom, United States of America",111,4644666.0,1604332.0,3503002.0,9275659.0,14723447.0,23999106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269509,The Canterville Ghost,438.419,2023-09-22,The Canterville Ghost,6.6,21,10000000,tt2403439,"Arc Productions, Melmoth Films, Sprout Pictures, D’Arblay Films, Dorado Media and Capital, Align, Space Age Films, Toonz Media Group","Canada, United Kingdom",89,150041.0,245693.0,867190.0,192310.0,3598114.0,3790424.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100782,Smile 2,434.041,2024-10-16,Smile 2,6.9,380,28000000,tt29268110,"Paramount Pictures, Temple Hill Entertainment, Bad Feeling",United States of America,127,23021692.0,1528245.0,8887477.0,65884546.0,66200000.0,132084546.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
947891,My Old Ass,383.412,2024-09-13,My Old Ass,6.762,122,3000000,tt18559464,"Indian Paintbrush, LuckyChap Entertainment",United States of America,89,167853.0,73131.0,89384.0,5372282.0,336030.0,5708312.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814889,Never Let Go,372.343,2024-09-18,Never Let Go,6.246,203,20000000,tt14415204,"Lionsgate, 21 Laps Entertainment, Media Capital Technologies, HalleHolly",United States of America,101,4449065.0,459419.0,1575930.0,10306106.0,6105218.0,16411324.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1079091,It Ends with Us,354.444,2024-08-07,It Ends with Us,7.224,1039,25000000,tt10655524,"Wayfarer Studios, Saks Picture Company, Columbia Pictures",United States of America,131,50016652.0,5264233.0,21470637.0,148518266.0,200955523.0,349473789.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1011985,Kung Fu Panda 4,342.143,2024-03-02,Kung Fu Panda 4,7.1,2697,80000000,tt21692408,DreamWorks Animation,United States of America,94,57989905.0,17514587.0,35335502.0,193590620.0,354044055.0,547634675.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639720,IF,341.953,2024-05-08,IF,7.28,1004,110000000,tt11152168,"Paramount Pictures, Sunday Night Productions, Maximum Effort",United States of America,104,33715801.0,2392963.0,11203719.0,111149917.0,79159790.0,190309707.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
653346,Kingdom of the Planet of the Apes,325.439,2024-05-08,Kingdom of the Planet of the Apes,7.111,3185,160000000,tt11389872,"20th Century Studios, Oddball Entertainment, Jason T. Reed Productions",United States of America,145,58400788.0,15169293.0,23729067.0,171130165.0,226247985.0,397378150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
748783,The Garfield Movie,320.092,2024-04-30,The Garfield Movie,7.113,1084,60000000,tt5779228,"Alcon Entertainment, DNEG, Wayfarer Studios, One Cool Group, Stage 6 Films, Andrews McMeel Entertainment, John Cohen Productions","Hong Kong, United Kingdom, United States of America",101,24006629.0,3902067.0,12837772.0,91956547.0,144320979.0,257211519.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
718821,Twisters,311.14,2024-07-10,Twisters,6.94,1795,155000000,tt12584954,"Universal Pictures, Warner Bros. Pictures, Amblin Entertainment, Domain Entertainment",United States of America,123,81251415.0,6592276.0,11586695.0,267762265.0,103200000.0,370962265.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
762441,A Quiet Place: Day One,299.278,2024-06-26,A Quiet Place: Day One,6.8,2116,67000000,tt13433802,"Paramount Pictures, Platinum Dunes, Sunday Night Productions",United States of America,99,52202495.0,8926722.0,9041790.0,138930553.0,122855769.0,261786322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365177,Borderlands,224.351,2024-08-07,Borderlands,5.85,791,115000000,tt4978420,"Lionsgate, Arad Productions, Picturestart, Gearbox Studios, 2K, Hercules Film Fund","Luxembourg, United States of America",101,8601572.0,1246639.0,4180473.0,15482668.0,17495842.0,32978510.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823464,Godzilla x Kong: The New Empire,283.596,2024-03-27,Godzilla x Kong: The New Empire,7.147,3801,150000000,tt14539740,Legendary Pictures,United States of America,115,80006561.0,27024310.0,18936411.0,196350016.0,375400000.0,571750016.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592695,Pleasure,330.896,2021-10-08,Pleasure,6.231,545,1800000,tt8550054,"Film i Väst, Flamboyance Films, Lemming Film, Plattform Produktion, SVT, Logical Pictures, Grand Slam Film Production, SF Studios","France, Netherlands, Sweden",108,16368.0,13840.0,106072.0,106789.0,287035.0,393824.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940551,Migration,242.795,2023-12-06,Migration,7.438,1800,72000000,tt6495056,"Universal Pictures, Illumination",United States of America,83,12453275.0,4907687.0,12119615.0,127306285.0,172556919.0,299863204.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637649,Wrath of Man,268.231,2021-04-22,Wrath of Man,7.6,5249,40000000,tt11083552,"Miramax, Toff Guy Films, Flic Films","United Kingdom, United States of America",118,8309007.0,2927661.0,4218526.0,27466489.0,76500000.0,103966489.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1079485,Winnie-the-Pooh: Blood and Honey 2,225.424,2024-03-26,Winnie-the-Pooh: Blood and Honey 2,6.2,273,415000,tt23330554,"Jagged Edge Productions, ITN Distribution, Premiere Entertainment Group",United Kingdom,93,0.0,145330.0,432274.0,533144.0,7049397.0,7582541.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786892,Furiosa: A Mad Max Saga,240.33,2024-05-22,Furiosa: A Mad Max Saga,7.5,3424,170000000,tt12037194,"Warner Bros. Pictures, Kennedy Miller Mitchell, Domain Entertainment","Australia, United States of America",149,26326462.0,10414306.0,9638450.0,67475791.0,106300000.0,173775791.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1114513,Speak No Evil,202.636,2024-09-11,Speak No Evil,7.3,918,15000000,tt27534307,Blumhouse Productions,United States of America,110,11397595.0,1332616.0,6706783.0,36931420.0,39811836.0,76743256.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588648,Dragonkeeper,262.002,2024-04-11,Dragonkeeper,7.478,137,25600000,tt7093904,"Movistar+, Atresmedia, China Film Animation, Guardián de Dragones AIE, Telefonica","China, Spain",99,426776.0,340749.0,941747.0,805091.0,5387725.0,6192816.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385687,Fast X,257.096,2023-05-17,Fast X,7.082,5558,340000000,tt5433140,"Universal Pictures, Original Film, One Race, Perfect Storm Entertainment",United States of America,142,67017410.0,47397936.0,57477880.0,146126015.0,558749000.0,704875015.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
929590,Civil War,255.048,2024-04-10,Civil War,6.908,2770,50000000,tt17279496,"DNA Films, IPR.VC, A24","Finland, United Kingdom, United States of America",109,25537368.0,3162062.0,9262150.0,68603430.0,57582527.0,126185957.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
693134,Dune: Part Two,244.721,2024-02-27,Dune: Part Two,8.154,5587,190000000,tt15239678,Legendary Pictures,United States of America,167,82505391.0,16912299.0,56878355.0,282144358.0,432300000.0,714444358.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1182047,The Apprentice,244.41,2024-10-09,The Apprentice,7.022,229,16000000,tt8368368,"Gidden Media, Head Gear Films, Metrol Technology, Scythia Films, Profile Pictures, Tailored Films, Film Institute, Film i Väst, Fís Éireann/Screen Ireland, RocketScience","Canada, Denmark, Ireland, Sweden, United Kingdom, United States of America",122,1613233.0,143440.0,2521950.0,3989759.0,7913549.0,11903308.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1160018,किल,230.554,2024-07-03,Kill,7.159,252,3000000,tt28259207,"Sikhya Entertainment, Dharma Productions",India,105,420902.0,66347.0,265369.0,1171487.0,759212.0,1930699.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354912,Coco,182.576,2017-10-27,Coco,8.209,19455,175000000,tt2380307,"Pixar, Walt Disney Pictures",United States of America,105,50802605.0,19812509.0,26013367.0,210460015.0,604181157.0,814641172.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
667538,Transformers: Rise of the Beasts,211.532,2023-06-06,Transformers: Rise of the Beasts,7.3,4591,195000000,tt5090568,"Skydance Media, Paramount Pictures, di Bonaventura Pictures, Bay Films, New Republic Pictures, DeSanto/Murphy Productions, Hasbro",United States of America,127,61045464.0,4701091.0,15095019.0,157066392.0,284314801.0,441381193.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
923667,九龍城寨之圍城,174.049,2024-04-23,Twilight of the Warriors: Walled In,6.6,215,38400000,tt20316748,"Entertaining Power, One Cool Pictures, Sil-Metropole Organisation, HG Entertainment, Tao Piao Piao, Media Asia Films, Lian Ray Pictures","China, Hong Kong",125,145212.0,382145.0,136192.0,336023.0,16775098.0,17111121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100099,We Live in Time,175.006,2024-10-10,We Live in Time,8.1,48,20000000,tt27131358,"Film4 Productions, SunnyMarch, Shoebox Films, StudioCanal",United Kingdom,108,232615.0,234395.0,207882.0,23932392.0,4983730.0,28916122.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826510,Harold and the Purple Crayon,179.376,2024-07-31,Harold and the Purple Crayon,7.0,193,40000000,tt1609486,"Davis Entertainment, Columbia Pictures, TSG Entertainment",United States of America,90,6003197.0,282049.0,1344837.0,17640924.0,14152120.0,31793044.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1226578,Longlegs,172.027,2024-05-31,Longlegs,6.7,1379,10000000,tt23468450,"C2 Motion Picture Group, Saturn Films, Oddfellows Entertainment, Traffic., Range Media Partners, Waypoint Entertainment","Canada, United States of America",101,22400119.0,2898528.0,5613862.0,74346140.0,51830223.0,126176363.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
502356,The Super Mario Bros. Movie,186.312,2023-04-05,The Super Mario Bros. Movie,7.6,9128,100000000,tt6718170,"Universal Pictures, Illumination, Nintendo","Japan, United States of America",93,146361865.0,36885069.0,76012406.0,574934330.0,787632659.0,1362566989.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198663,The Maze Runner,150.252,2014-09-10,The Maze Runner,7.189,16950,34000000,tt1790864,"Ingenious Media, The Gotham Group, Dayday Films, Temple Hill Entertainment, TSG Entertainment, 20th Century Fox","United States of America, United Kingdom",113,32512804.0,22810160.0,20032116.0,102427862.0,245891999.0,348319861.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603692,John Wick: Chapter 4,261.813,2023-03-22,John Wick: Chapter 4,7.731,6495,90000000,tt10366206,"Thunder Road, 87Eleven, Studio Babelsberg, Lionsgate","Germany, United States of America",170,73817950.0,31580142.0,32375862.0,187131806.0,253048469.0,440180275.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315162,Puss in Boots: The Last Wish,186.415,2022-12-07,Puss in Boots: The Last Wish,8.222,7737,90000000,tt3915174,DreamWorks Animation,United States of America,103,12429515.0,4809151.0,18034986.0,186090535.0,295667128.0,481757663.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76600,Avatar: The Way of Water,181.446,2022-12-14,Avatar: The Way of Water,7.6,11896,460000000,tt1630029,"20th Century Studios, Lightstorm Entertainment",United States of America,192,134100226.0,84483993.0,97371806.0,684075767.0,1636174514.0,2320250281.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022796,Wish,177.363,2023-11-13,Wish,6.3,1447,175000000,tt11304740,"Walt Disney Pictures, Walt Disney Animation Studios",United States of America,95,19698228.0,11567698.0,17053303.0,63973821.0,191023539.0,254997360.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",175.648,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.133,10572,180000000,tt0363771,"Walt Disney Pictures, Walden Media, C.S. Lewis Company","United Kingdom, United States of America",143,65556312.0,23553958.0,31640585.0,291710957.0,453302158.0,745013115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361743,Top Gun: Maverick,157.855,2022-05-21,Top Gun: Maverick,8.2,9190,170000000,tt1745960,"Skydance Media, Don Simpson/Jerry Bruckheimer Films, Paramount Pictures",United States of America,131,126707459.0,37190919.0,62734106.0,718732821.0,776963471.0,1495696292.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609681,The Marvels,129.013,2023-11-08,The Marvels,6.1,2677,274800000,tt10676048,"Marvel Studios, Kevin Feige Productions",United States of America,105,46110859.0,19827934.0,17921452.0,84500223.0,121636602.0,206136825.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216015,Fifty Shades of Grey,141.376,2015-02-11,Fifty Shades of Grey,5.9,11719,40000000,tt2322441,"Universal Pictures, Focus Features, Michael De Luca Productions, Trigger Street Productions",United States of America,125,85171450.0,27459827.0,96825615.0,166167230.0,403484237.0,569651467.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
787699,Wonka,156.787,2023-12-06,Wonka,7.1,3488,125000000,tt6166392,"Warner Bros. Pictures, Village Roadshow Pictures, The Roald Dahl Story Company, Heyday Films, Domain Entertainment","United Kingdom, United States of America",117,39005800.0,12199622.0,30585737.0,218402312.0,416000000.0,634402312.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
976573,Elemental,132.474,2023-06-14,Elemental,7.635,4447,200000000,tt15789038,"Walt Disney Pictures, Pixar",United States of America,102,29602429.0,11428923.0,15722706.0,154426697.0,342017611.0,496444308.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
675353,Sonic the Hedgehog 2,158.918,2022-03-30,Sonic the Hedgehog 2,7.5,4971,110000000,tt12412888,"Original Film, Blur Studio, Marza Animation Planet, Paramount Pictures, SEGA, SEGA of America","Japan, United States of America",123,72105176.0,3603096.0,20858107.0,190872904.0,214548614.0,405421518.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156022,The Equalizer,157.885,2014-09-24,The Equalizer,7.3,8980,55000000,tt0455944,"Lonetree Entertainment, Columbia Pictures, Village Roadshow Pictures, Escape Artists, LStar Capital, Mace Neufeld Productions",United States of America,132,34137828.0,8496371.0,15101001.0,101530738.0,90800000.0,192330738.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
869291,Cuckoo,157.416,2024-08-02,Cuckoo,5.708,171,7000000,tt12349832,"Waypoint Entertainment, Fiction Park, NEON, 100 Zeros","Germany, United States of America",103,3030437.0,66169.0,82647.0,6217733.0,462663.0,6680396.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299534,Avengers: Endgame,121.765,2019-04-24,Avengers: Endgame,8.2,25585,356000000,tt4154796,Marvel Studios,United States of America,181,357115007.0,162361345.0,200366818.0,858373000.0,1941066100.0,2799439100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940721,ゴジラ-1.0,123.858,2023-11-03,Godzilla Minus One,7.576,2283,15000000,tt23289160,"TOHO, TOHO Studios, Robot Communications",Japan,124,11419975.0,214174.0,527587.0,57144669.0,56531653.0,113676322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1029281,Strange Darling,153.958,2024-08-22,Strange Darling,7.0,218,4000000,tt22375054,"Miramax, Spooky Pictures",United States of America,97,1142928.0,14318.0,246384.0,3083595.0,679921.0,3763516.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872585,Oppenheimer,139.83,2023-07-19,Oppenheimer,8.084,9245,100000000,tt15398776,"Syncopy, Universal Pictures, Atlas Entertainment, Breakheart Films, Peters Creek Entertainment","United Kingdom, United States of America",181,82455420.0,33410642.0,68993243.0,329862540.0,645732438.0,975594978.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1064213,Anora,144.124,2024-10-11,Anora,7.3,253,3250000,tt28607951,"Cre Film, FilmNation Entertainment",United States of America,139,550503.0,774775.0,3308582.0,10643274.0,9137355.0,19780629.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346698,Barbie,169.224,2023-07-19,Barbie,7.005,9130,145000000,tt1517268,"LuckyChap Entertainment, Heyday Films, NB/GG Pictures, Mattel, Warner Bros. Pictures","United Kingdom, United States of America",114,162022044.0,18897964.0,70955710.0,636238421.0,810700000.0,1446938421.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299054,Expend4bles,129.131,2023-09-15,Expend4bles,6.193,1518,100000000,tt3291150,"Millennium Media, Campbell Grobman Films, Lionsgate, Nu Boyana Film Studios, Templeton Media, Thunder Road, Davis Films, Media Capital Technologies","Bulgaria, France, United States of America",103,8039021.0,1552031.0,4536222.0,16710153.0,21207832.0,37917985.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575264,Mission: Impossible - Dead Reckoning Part One,148.778,2023-07-08,Mission: Impossible - Dead Reckoning Part One,7.5,3789,291000000,tt9603212,"Paramount Pictures, Skydance Media, TC Productions",United States of America,164,54688347.0,51422158.0,42750984.0,172135383.0,398484455.0,570619838.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840705,Blink Twice,157.43,2024-08-21,Blink Twice,6.799,805,20000000,tt14858658,"Metro-Goldwyn-Mayer, Free Association, This Is Important, Bold Choices",United States of America,103,7301894.0,728255.0,4233910.0,23093906.0,23300000.0,46393906.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
508883,君たちはどう生きるか,142.868,2023-07-14,The Boy and the Heron,7.475,1806,50000000,tt6587046,Studio Ghibli,Japan,124,13011722.0,5641023.0,11830261.0,46832867.0,126301571.0,173134438.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1032823,Trap,141.35,2024-07-31,Trap,6.44,1633,30000000,tt26753003,Blinding Edge Pictures,United States of America,105,15454146.0,1255855.0,6890835.0,42777281.0,39900000.0,82677281.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1062215,Afraid,141.247,2024-08-28,Afraid,6.2,251,12000000,tt24577462,"Blumhouse Productions, Depth of Field",United States of America,84,3665664.0,137082.0,1434653.0,6725687.0,6252071.0,12977758.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601796,외계+인 1부,137.978,2022-07-20,Alienoid,6.841,429,24500000,tt20168564,Caper Film,South Korea,142,116032.0,181193.0,35891.0,168309.0,11941299.0,12109608.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799583,The Ministry of Ungentlemanly Warfare,139.072,2024-04-18,The Ministry of Ungentlemanly Warfare,7.1,1157,60000000,tt5177120,"Jerry Bruckheimer Films, Black Bear Pictures, Toff Guy Films","United Kingdom, United States of America",120,8913698.0,140163.0,324566.0,20535053.0,6439880.0,26974933.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
507089,Five Nights at Freddy's,114.767,2023-10-25,Five Nights at Freddy's,7.542,4043,20000000,tt4589218,"Blumhouse Productions, Scott Cawthon Productions",United States of America,110,80001720.0,10925108.0,32146402.0,137275620.0,154218000.0,291493620.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447365,Guardians of the Galaxy Vol. 3,121.597,2023-05-03,Guardians of the Galaxy Vol. 3,8.0,6839,250000000,tt6791350,"Marvel Studios, Kevin Feige Productions",United States of America,150,118414021.0,41946910.0,49931899.0,358995815.0,486559962.0,845555777.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
882598,Smile,189.475,2022-09-23,Smile,6.66,3199,17000000,tt15474916,"Paramount Players, Temple Hill Entertainment",United States of America,115,22609925.0,1340398.0,5796863.0,105935048.0,111473465.0,217408513.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
719221,Tarot,129.265,2024-05-01,Tarot,6.599,986,8000000,tt14088510,"Screen Gems, Alloy Entertainment, Ground Control Entertainment, Capstone Pictures",United States of America,92,6503012.0,497061.0,4031213.0,18771004.0,30485235.0,49256239.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634492,Madame Web,128.362,2024-02-14,Madame Web,5.4,1934,80000000,tt11057302,"Columbia Pictures, di Bonaventura Pictures",United States of America,116,15335860.0,2842618.0,8659751.0,43817106.0,56681658.0,100498764.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615656,Meg 2: The Trench,103.998,2023-08-02,Meg 2: The Trench,6.485,3390,129000000,tt9224104,"Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures","China, United States of America",116,30002735.0,4118280.0,24284375.0,82600317.0,315200000.0,397800317.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
